h 	 hh 	 p 	 snp 	 ar 	 war 	 sigma 	 bf 	 like 	 
0.506	0.003	-2.040	2	0.261	0.146	1.033	10.976	-5.843	
0.346	0.002	-2.090	1	0.261	0.146	1.052	13.493	-1.029	
0.275	0.004	-2.093	1	0.261	0.146	0.889	13.659	-1.021	
0.457	0.004	-1.964	1	0.261	0.146	1.325	12.224	-1.378	
0.378	0.002	-2.075	3	0.261	0.146	0.724	8.719	-10.603	
0.145	0.003	-1.959	1	0.261	0.146	0.594	12.857	-1.393	
0.047	0.002	-1.973	2	0.261	0.146	0.227	14.043	-5.880	
0.006	0.003	-1.952	1	0.261	0.146	0.111	14.119	-1.414	
0.102	0.005	-1.966	2	0.261	0.146	0.359	10.340	-5.886	
0.013	0.003	-2.073	1	0.261	0.146	0.164	14.212	-1.070	
0.455	0.003	-2.013	2	0.261	0.146	0.933	11.913	-5.854	
0.295	0.005	-2.025	1	0.261	0.146	0.930	11.832	-1.194	
0.091	0.004	-1.921	1	0.261	0.146	0.458	14.737	-1.520	
0.007	0.002	-1.897	1	0.261	0.146	0.119	14.095	-1.609	
0.089	0.003	-1.817	1	0.261	0.146	0.452	14.751	-1.934	
0.009	0.003	-1.800	4	0.261	0.146	0.075	11.295	-14.399	
0.262	0.004	-1.610	3	0.261	0.146	0.496	11.801	-10.497	
0.128	0.002	-1.778	3	0.261	0.146	0.327	10.144	-10.273	
0.321	0.002	-1.772	2	0.261	0.146	0.705	12.121	-6.213	
0.256	0.002	-1.747	1	0.261	0.146	0.846	12.394	-2.275	
0.301	0.004	-1.821	1	0.261	0.146	0.950	14.020	-1.918	
0.295	0.003	-1.778	1	0.261	0.146	0.933	12.284	-2.117	
0.560	0.004	-1.583	1	0.261	0.146	1.634	12.085	-3.334	
0.331	0.001	-1.470	1	0.261	0.146	1.013	11.854	-4.342	
0.454	0.002	-1.496	2	0.261	0.146	1.151	8.367	-7.500	
0.577	0.003	-1.507	3	0.261	0.146	0.973	11.157	-10.860	
0.249	0.002	-1.372	3	0.261	0.146	0.505	9.635	-11.695	
0.494	0.003	-1.401	1	0.261	0.146	1.427	11.778	-5.108	
0.270	0.004	-1.579	2	0.261	0.146	0.620	11.992	-6.973	
0.340	0.002	-1.605	2	0.261	0.146	0.892	9.311	-6.837	
0.205	0.003	-1.351	3	0.261	0.146	0.424	12.304	-11.878	
0.233	0.005	-1.625	2	0.261	0.146	0.562	12.792	-6.741	
0.046	0.004	-1.709	2	0.261	0.146	0.224	13.336	-6.404	
0.021	0.002	-1.789	3	0.261	0.146	0.138	12.196	-10.271	
0.105	0.001	-1.898	1	0.261	0.146	0.494	12.766	-1.603	
0.007	0.003	-1.953	2	0.261	0.146	0.099	13.083	-5.898	
0.031	0.002	-1.837	1	0.261	0.146	0.257	15.189	-1.847	
0.105	0.002	-1.962	1	0.261	0.146	0.496	14.564	-1.383	
0.081	0.005	-1.870	3	0.261	0.146	0.248	11.770	-10.296	
0.031	0.003	-1.884	2	0.261	0.146	0.217	11.360	-5.982	
0.056	0.002	-1.864	1	0.261	0.146	0.352	14.893	-1.734	
0.016	0.004	-1.931	2	0.261	0.146	0.129	13.726	-5.920	
0.013	0.003	-2.097	1	0.261	0.146	0.168	14.259	-1.011	
0.013	0.001	-2.063	1	0.261	0.146	0.166	15.562	-1.094	
0.007	0.003	-1.931	2	0.261	0.146	0.103	12.739	-5.920	
0.297	0.003	-1.847	1	0.261	0.146	0.939	13.934	-1.804	
0.294	0.003	-1.836	2	0.261	0.146	0.658	11.983	-6.064	
0.220	0.003	-2.082	1	0.261	0.146	0.768	13.804	-1.047	
0.250	0.002	-1.995	2	0.261	0.146	0.590	12.849	-5.865	
0.224	0.003	-1.777	1	0.261	0.146	0.774	12.632	-2.124	
0.151	0.003	-1.700	1	0.261	0.146	0.611	14.456	-2.542	
0.126	0.003	-1.599	2	0.261	0.146	0.387	13.622	-6.871	
0.112	0.002	-1.625	2	0.261	0.146	0.363	12.975	-6.741	
0.024	0.002	-1.640	1	0.261	0.146	0.228	15.392	-2.918	
0.251	0.003	-1.766	3	0.261	0.146	0.482	11.786	-10.277	
0.271	0.000	-1.815	1	0.261	0.146	0.883	14.092	-1.944	
0.403	0.002	-1.706	1	0.261	0.146	1.181	11.701	-2.502	
0.459	0.002	-1.745	1	0.261	0.146	1.329	11.888	-2.290	
0.240	0.004	-1.830	2	0.261	0.146	0.573	12.021	-6.076	
0.019	0.001	-1.637	1	0.261	0.146	0.201	14.454	-2.940	
0.106	0.002	-1.594	1	0.261	0.146	0.498	13.606	-3.252	
0.006	0.002	-1.763	3	0.261	0.146	0.070	16.744	-10.277	
0.009	0.002	-1.957	2	0.261	0.146	0.099	13.945	-5.894	
0.204	0.002	-1.902	2	0.261	0.146	0.628	9.743	-5.956	
0.460	0.002	-1.965	1	0.261	0.146	1.333	11.731	-1.372	
0.294	0.004	-1.841	2	0.261	0.146	0.782	9.224	-6.055	
0.281	0.002	-1.863	1	0.261	0.146	0.901	12.607	-1.738	
0.094	0.003	-1.879	1	0.261	0.146	0.466	13.327	-1.678	
0.270	0.002	-1.987	1	0.261	0.146	0.878	13.047	-1.306	
0.241	0.002	-1.962	1	0.261	0.146	0.814	12.336	-1.384	
0.247	0.004	-1.984	2	0.261	0.146	0.712	9.845	-5.872	
0.355	0.003	-2.035	1	0.261	0.146	1.073	13.472	-1.167	
0.294	0.002	-2.062	1	0.261	0.146	0.932	12.235	-1.096	
0.206	0.003	-2.015	1	0.261	0.146	0.735	12.683	-1.222	
0.022	0.002	-2.071	2	0.261	0.146	0.185	12.482	-5.835	
0.002	0.002	-1.980	2	0.261	0.146	0.050	15.198	-5.875	
0.004	0.002	-1.818	3	0.261	0.146	0.059	13.460	-10.272	
0.083	0.002	-1.704	1	0.261	0.146	0.436	13.736	-2.513	
0.166	0.003	-1.792	1	0.261	0.146	0.644	14.307	-2.049	
0.160	0.003	-1.849	1	0.261	0.146	0.630	12.687	-1.799	
0.066	0.003	-1.967	1	0.261	0.146	0.383	13.521	-1.365	
0.377	0.003	-1.810	1	0.261	0.146	1.123	12.017	-1.968	
0.001	0.002	-1.675	2	0.261	0.146	0.035	13.971	-6.528	
0.041	0.003	-1.769	1	0.261	0.146	0.300	15.045	-2.164	
0.095	0.001	-1.935	1	0.261	0.146	0.468	13.046	-1.470	
0.018	0.001	-2.014	1	0.261	0.146	0.196	13.336	-1.225	
0.084	0.002	-1.855	1	0.261	0.146	0.438	12.967	-1.772	
0.005	0.002	-1.839	4	0.261	0.146	0.053	14.002	-14.498	
0.460	0.001	-1.988	1	0.261	0.146	1.332	12.055	-1.301	
0.358	0.001	-1.938	1	0.261	0.146	1.079	13.467	-1.461	
0.386	0.005	-1.927	2	0.261	0.146	0.810	12.425	-5.925	
0.443	0.004	-1.967	1	0.261	0.146	1.288	11.986	-1.368	
0.026	0.004	-1.841	1	0.261	0.146	0.236	13.540	-1.830	
0.004	0.003	-1.819	2	0.261	0.146	0.079	15.408	-6.099	
0.021	0.003	-1.469	3	0.261	0.146	0.136	13.555	-11.051	
0.242	0.003	-1.649	1	0.261	0.146	0.815	12.500	-2.858	
0.008	0.003	-1.501	2	0.261	0.146	0.095	12.707	-7.465	
0.124	0.003	-1.721	1	0.261	0.146	0.544	13.150	-2.416	
0.071	0.003	-1.911	1	0.261	0.146	0.399	13.022	-1.557	
0.080	0.004	-1.887	1	0.261	0.146	0.426	13.068	-1.644	
0.004	0.004	-1.920	1	0.261	0.146	0.086	14.309	-1.525	
0.008	0.003	-1.780	3	0.261	0.146	0.073	14.186	-10.272	
0.002	0.003	-1.869	3	0.261	0.146	0.044	14.420	-10.295	
0.006	0.004	-1.792	4	0.261	0.146	0.077	14.375	-14.381	
0.310	0.004	-1.982	1	0.261	0.146	0.967	12.165	-1.321	
0.829	0.004	-1.931	1	0.261	0.146	3.180	10.986	-1.487	
0.883	0.003	-1.957	1	0.261	0.146	3.972	10.640	-1.400	
0.875	0.002	-2.084	1	0.261	0.146	3.837	11.232	-1.043	
0.927	0.003	-2.022	1	0.261	0.146	5.132	11.285	-1.203	
0.952	0.003	-1.850	1	0.261	0.146	6.435	11.684	-1.794	
0.791	0.003	-1.850	1	0.261	0.146	2.810	10.801	-1.791	
0.579	0.004	-1.893	2	0.261	0.146	1.197	11.992	-5.968	
0.473	0.002	-1.802	1	0.261	0.146	1.368	12.605	-2.005	
0.255	0.003	-1.810	1	0.261	0.146	0.843	12.237	-1.966	
0.007	0.002	-1.902	1	0.261	0.146	0.125	14.326	-1.590	
0.008	0.001	-1.796	1	0.261	0.146	0.128	14.095	-2.034	
0.058	0.004	-1.735	1	0.261	0.146	0.360	14.874	-2.339	
0.176	0.004	-1.762	1	0.261	0.146	0.667	14.273	-2.200	
0.010	0.004	-1.785	2	0.261	0.146	0.101	14.033	-6.178	
0.008	0.005	-1.790	3	0.261	0.146	0.099	12.511	-10.271	
0.014	0.004	-1.788	4	0.261	0.146	0.117	13.535	-14.372	
0.329	0.002	-1.722	1	0.261	0.146	1.011	12.121	-2.414	
0.320	0.002	-1.689	1	0.261	0.146	0.992	13.880	-2.604	
0.359	0.003	-1.617	1	0.261	0.146	1.081	12.131	-3.083	
0.013	0.003	-1.570	1	0.261	0.146	0.165	13.859	-3.440	
0.219	0.002	-1.620	1	0.261	0.146	0.764	12.431	-3.056	
0.511	0.002	-1.729	1	0.261	0.146	1.475	11.760	-2.376	
0.221	0.004	-1.861	1	0.261	0.146	0.769	12.765	-1.746	
0.013	0.002	-1.685	2	0.261	0.146	0.141	12.745	-6.489	
0.047	0.004	-1.832	2	0.261	0.146	0.226	14.803	-6.072	
0.017	0.002	-1.775	1	0.261	0.146	0.190	13.961	-2.131	
0.013	0.003	-1.664	3	0.261	0.146	0.105	10.989	-10.381	
0.002	0.003	-1.648	2	0.261	0.146	0.042	14.271	-6.639	
0.005	0.003	-1.695	1	0.261	0.146	0.106	14.173	-2.569	
0.126	0.003	-1.544	1	0.261	0.146	0.549	13.120	-3.650	
0.323	0.003	-1.699	1	0.261	0.146	0.997	12.529	-2.545	
0.209	0.005	-1.742	1	0.261	0.146	0.744	14.165	-2.301	
0.369	0.004	-1.811	3	0.261	0.146	0.813	9.037	-10.271	
0.450	0.001	-1.759	1	0.261	0.146	1.306	12.238	-2.214	
0.222	0.002	-1.948	2	0.261	0.146	0.647	9.583	-5.902	
0.068	0.002	-1.923	2	0.261	0.146	0.278	12.427	-5.930	
0.027	0.003	-1.967	1	0.261	0.146	0.240	13.516	-1.366	
0.209	0.003	-1.929	1	0.261	0.146	0.741	13.215	-1.494	
0.332	0.003	-2.091	1	0.261	0.146	1.017	12.155	-1.026	
0.464	0.003	-2.063	1	0.261	0.146	1.343	13.578	-1.096	
0.514	0.005	-2.104	1	0.261	0.146	1.487	13.477	-0.997	
0.561	0.001	-2.049	1	0.261	0.146	1.632	12.038	-1.132	
0.558	0.002	-1.942	1	0.261	0.146	1.621	12.011	-1.448	
0.573	0.005	-2.019	1	0.261	0.146	1.671	11.687	-1.211	
0.393	0.002	-2.027	1	0.261	0.146	1.170	10.645	-1.189	
0.094	0.003	-1.577	4	0.261	0.146	0.251	10.985	-14.195	
0.030	0.003	-1.761	1	0.261	0.146	0.255	13.745	-2.205	
0.046	0.005	-1.870	2	0.261	0.146	0.223	14.242	-6.003	
0.027	0.003	-1.874	2	0.261	0.146	0.196	15.964	-5.997	
0.169	0.002	-1.998	1	0.261	0.146	0.651	12.556	-1.273	
0.020	0.003	-1.947	2	0.261	0.146	0.145	13.755	-5.904	
0.080	0.004	-1.955	1	0.261	0.146	0.426	12.674	-1.406	
0.006	0.002	-1.727	1	0.261	0.146	0.113	12.677	-2.382	
0.060	0.002	-1.831	1	0.261	0.146	0.363	12.756	-1.873	
0.241	0.001	-1.881	1	0.261	0.146	0.814	14.172	-1.669	
0.019	0.003	-2.046	1	0.261	0.146	0.202	13.835	-1.137	
0.138	0.003	-1.954	1	0.261	0.146	0.578	12.798	-1.409	
0.022	0.001	-1.947	1	0.261	0.146	0.220	12.160	-1.430	
0.523	0.002	-1.850	1	0.261	0.146	1.511	11.886	-1.792	
0.221	0.003	-1.578	1	0.261	0.146	0.768	12.640	-3.373	
0.017	0.003	-1.480	3	0.261	0.146	0.140	15.332	-10.991	
0.065	0.002	-1.440	3	0.261	0.146	0.248	12.747	-11.215	
0.003	0.002	-1.461	4	0.261	0.146	0.042	14.572	-14.422	
0.012	0.004	-1.533	4	0.261	0.146	0.093	11.507	-14.249	
0.022	0.002	-1.568	1	0.261	0.146	0.217	15.435	-3.455	
0.159	0.003	-1.753	1	0.261	0.146	0.629	14.427	-2.247	
0.106	0.003	-1.876	2	0.261	0.146	0.352	14.044	-5.993	
0.258	0.003	-1.654	1	0.261	0.146	0.853	14.029	-2.828	
0.004	0.003	-1.715	2	0.261	0.146	0.068	15.495	-6.383	
0.108	0.003	-1.608	1	0.261	0.146	0.502	14.222	-3.150	
0.011	0.004	-1.609	3	0.261	0.146	0.097	12.780	-10.498	
0.346	0.001	-1.752	2	0.261	0.146	0.743	11.859	-6.268	
0.188	0.001	-1.659	1	0.261	0.146	0.695	12.865	-2.796	
0.138	0.003	-1.490	3	0.261	0.146	0.371	10.328	-10.942	
0.192	0.002	-1.322	2	0.261	0.146	0.497	12.289	-9.146	
0.007	0.003	-1.208	2	0.261	0.146	0.085	15.017	-10.768	
0.092	0.003	-1.358	3	0.261	0.146	0.296	10.228	-11.811	
0.071	0.004	-1.559	1	0.261	0.146	0.398	13.054	-3.523	
0.381	0.003	-1.268	1	0.261	0.146	1.133	12.104	-6.994	
0.018	0.003	-1.306	2	0.261	0.146	0.168	13.981	-9.346	
0.132	0.002	-1.470	1	0.261	0.146	0.563	12.586	-4.343	
0.030	0.004	-1.302	4	0.261	0.146	0.149	12.241	-15.291	
0.031	0.001	-1.288	3	0.261	0.146	0.149	13.460	-12.487	
0.029	0.004	-1.391	4	0.261	0.146	0.137	13.603	-14.710	
0.011	0.003	-1.441	3	0.261	0.146	0.088	15.422	-11.211	
0.034	0.003	-1.484	4	0.261	0.146	0.182	12.839	-14.353	
0.007	0.004	-1.716	1	0.261	0.146	0.124	14.313	-2.449	
0.103	0.003	-1.638	1	0.261	0.146	0.488	12.485	-2.933	
0.010	0.003	-1.516	3	0.261	0.146	0.085	13.765	-10.821	
0.396	0.003	-1.317	2	0.261	0.146	0.827	11.650	-9.205	
0.600	0.003	-1.386	1	0.261	0.146	1.769	13.304	-5.291	
0.517	0.003	-1.399	1	0.261	0.146	1.492	12.094	-5.132	
0.061	0.004	-1.800	1	0.261	0.146	0.368	14.851	-2.012	
0.038	0.003	-1.853	1	0.261	0.146	0.288	14.755	-1.781	
0.146	0.002	-1.782	2	0.261	0.146	0.485	12.903	-6.187	
0.036	0.003	-1.727	1	0.261	0.146	0.277	14.167	-2.387	
0.079	0.002	-1.563	2	0.261	0.146	0.299	14.099	-7.067	
0.007	0.003	-1.779	2	0.261	0.146	0.099	13.119	-6.194	
0.002	0.002	-1.656	4	0.261	0.146	0.037	14.794	-14.185	
0.054	0.002	-1.617	2	0.261	0.146	0.244	13.261	-6.780	
0.042	0.005	-1.736	3	0.261	0.146	0.219	13.411	-10.293	
0.194	0.002	-1.516	1	0.261	0.146	0.708	12.541	-3.898	
0.352	0.003	-1.644	1	0.261	0.146	1.063	12.177	-2.896	
0.013	0.003	-1.697	2	0.261	0.146	0.134	15.120	-6.446	
0.008	0.003	-1.642	3	0.261	0.146	0.088	12.710	-10.422	
0.005	0.002	-1.594	3	0.261	0.146	0.062	15.393	-10.541	
0.176	0.002	-1.603	3	0.261	0.146	0.494	8.199	-10.515	
0.025	0.003	-1.563	4	0.261	0.146	0.155	11.742	-14.208	
0.010	0.003	-1.613	3	0.261	0.146	0.106	14.413	-10.490	
0.049	0.002	-1.745	1	0.261	0.146	0.326	13.229	-2.287	
0.241	0.002	-1.980	1	0.261	0.146	0.814	12.583	-1.326	
0.351	0.004	-1.860	2	0.261	0.146	0.750	11.896	-6.021	
0.785	0.002	-1.847	1	0.261	0.146	2.749	10.858	-1.805	
0.763	0.003	-1.808	1	0.261	0.146	2.596	13.017	-1.974	
0.772	0.004	-1.818	1	0.261	0.146	2.662	12.992	-1.930	
0.839	0.003	-1.887	1	0.261	0.146	3.303	12.776	-1.644	
0.869	0.003	-1.871	1	0.261	0.146	3.711	10.822	-1.706	
0.772	0.002	-1.870	1	0.261	0.146	2.660	11.189	-1.711	
0.772	0.000	-1.957	1	0.261	0.146	2.652	11.944	-1.398	
0.749	0.003	-1.904	1	0.261	0.146	2.492	11.386	-1.583	
0.740	0.002	-1.964	1	0.261	0.146	2.437	12.655	-1.376	
0.781	0.002	-1.970	1	0.261	0.146	2.731	12.870	-1.359	
0.610	0.002	-1.983	1	0.261	0.146	1.807	11.542	-1.318	
0.628	0.003	-1.850	1	0.261	0.146	1.875	11.538	-1.791	
0.582	0.002	-1.893	1	0.261	0.146	1.703	11.486	-1.621	
0.241	0.004	-1.780	2	0.261	0.146	0.575	12.314	-6.189	
0.018	0.002	-1.779	4	0.261	0.146	0.106	12.352	-14.352	
0.331	0.002	-2.039	1	0.261	0.146	1.016	12.188	-1.158	
0.120	0.003	-1.847	2	0.261	0.146	0.448	10.198	-6.044	
0.239	0.004	-1.772	3	0.261	0.146	0.467	12.828	-10.274	
0.089	0.003	-1.595	2	0.261	0.146	0.320	14.250	-6.891	
0.003	0.002	-1.616	2	0.261	0.146	0.058	14.407	-6.784	
0.001	0.002	-1.610	3	0.261	0.146	0.033	13.591	-10.496	
0.275	0.004	-1.663	2	0.261	0.146	0.629	12.780	-6.576	
0.118	0.002	-1.798	1	0.261	0.146	0.529	14.597	-2.022	
0.014	0.003	-1.959	1	0.261	0.146	0.175	13.789	-1.391	
0.017	0.006	-1.952	1	0.261	0.146	0.190	13.787	-1.415	
0.004	0.002	-2.084	3	0.261	0.146	0.068	12.940	-10.623	
0.022	0.003	-1.958	2	0.261	0.146	0.152	13.912	-5.893	
0.046	0.000	-1.841	1	0.261	0.146	0.316	12.959	-1.831	
0.004	0.002	-1.859	2	0.261	0.146	0.063	14.252	-6.021	
0.030	0.003	-1.846	1	0.261	0.146	0.255	13.474	-1.810	
0.015	0.003	-1.772	2	0.261	0.146	0.124	15.151	-6.212	
0.175	0.003	-1.770	1	0.261	0.146	0.666	13.946	-2.159	
0.222	0.003	-1.815	3	0.261	0.146	0.445	12.857	-10.272	
0.464	0.004	-1.865	1	0.261	0.146	1.343	11.962	-1.731	
0.229	0.004	-1.879	1	0.261	0.146	0.788	13.779	-1.677	
0.141	0.002	-1.772	1	0.261	0.146	0.585	13.039	-2.146	
0.084	0.003	-1.601	4	0.261	0.146	0.218	12.165	-14.181	
0.140	0.002	-1.760	1	0.261	0.146	0.580	12.405	-2.211	
0.033	0.003	-1.660	1	0.261	0.146	0.268	13.538	-2.790	
0.358	0.002	-1.643	1	0.261	0.146	1.079	12.153	-2.898	
0.380	0.004	-1.635	1	0.261	0.146	1.127	11.748	-2.954	
0.206	0.003	-1.561	1	0.261	0.146	0.736	12.813	-3.514	
0.022	0.002	-1.573	1	0.261	0.146	0.215	13.711	-3.414	
0.228	0.002	-1.701	1	0.261	0.146	0.783	12.790	-2.534	
0.004	0.003	-1.685	1	0.261	0.146	0.086	14.170	-2.629	
0.056	0.003	-1.787	1	0.261	0.146	0.352	13.529	-2.075	
0.036	0.003	-1.669	3	0.261	0.146	0.160	14.215	-10.373	
0.009	0.004	-1.541	3	0.261	0.146	0.101	14.083	-10.718	
0.002	0.003	-1.371	4	0.261	0.146	0.041	14.108	-14.820	
0.021	0.002	-1.286	2	0.261	0.146	0.148	15.371	-9.604	
0.051	0.005	-1.506	1	0.261	0.146	0.335	13.619	-3.991	
0.026	0.002	-1.603	4	0.261	0.146	0.138	13.045	-14.180	
0.007	0.003	-1.679	2	0.261	0.146	0.084	14.071	-6.512	
0.051	0.005	-1.590	2	0.261	0.146	0.236	14.417	-6.919	
0.050	0.002	-1.601	1	0.261	0.146	0.331	14.624	-3.195	
0.309	0.002	-1.801	1	0.261	0.146	0.966	12.952	-2.011	
0.316	0.002	-1.821	2	0.261	0.146	0.693	12.440	-6.096	
0.381	0.003	-1.941	1	0.261	0.146	1.134	12.007	-1.451	
0.383	0.001	-2.041	1	0.261	0.146	1.136	12.421	-1.151	
0.328	0.003	-1.972	1	0.261	0.146	1.008	12.289	-1.350	
0.359	0.003	-1.882	1	0.261	0.146	1.080	12.471	-1.664	
0.383	0.002	-1.971	1	0.261	0.146	1.138	12.099	-1.355	
0.244	0.002	-1.810	1	0.261	0.146	0.820	14.068	-1.969	
0.014	0.002	-1.906	1	0.261	0.146	0.173	13.646	-1.575	
0.124	0.003	-1.766	1	0.261	0.146	0.544	12.980	-2.177	
0.134	0.004	-1.935	2	0.261	0.146	0.402	13.300	-5.916	
0.149	0.004	-1.854	2	0.261	0.146	0.427	12.564	-6.030	
0.016	0.004	-1.720	2	0.261	0.146	0.153	12.437	-6.367	
0.010	0.004	-1.872	1	0.261	0.146	0.148	14.361	-1.702	
0.206	0.002	-1.706	1	0.261	0.146	0.736	12.469	-2.504	
0.008	0.002	-1.696	4	0.261	0.146	0.071	14.538	-14.218	
0.068	0.004	-1.806	2	0.261	0.146	0.324	10.648	-6.129	
0.024	0.003	-1.588	2	0.261	0.146	0.165	11.905	-6.927	
0.140	0.003	-1.575	2	0.261	0.146	0.411	12.293	-6.995	
0.212	0.003	-1.591	3	0.261	0.146	0.442	9.433	-10.548	
0.303	0.003	-1.729	1	0.261	0.146	0.953	13.591	-2.374	
0.268	0.002	-1.738	1	0.261	0.146	0.874	12.712	-2.327	
0.243	0.004	-1.703	2	0.261	0.146	0.579	12.724	-6.423	
0.242	0.004	-1.712	1	0.261	0.146	0.818	14.168	-2.471	
0.016	0.002	-1.712	2	0.261	0.146	0.134	13.855	-6.392	
0.035	0.004	-1.778	2	0.261	0.146	0.233	11.680	-6.196	
0.096	0.002	-1.722	1	0.261	0.146	0.471	13.248	-2.414	
0.012	0.003	-1.394	3	0.261	0.147	0.090	14.323	-11.528	
0.004	0.002	-1.196	4	0.261	0.147	0.056	14.772	-16.361	
0.008	0.002	-1.273	4	0.261	0.146	0.074	16.399	-15.533	
0.137	0.002	-1.280	3	0.261	0.147	0.426	10.006	-12.580	
0.026	0.003	-1.237	4	0.261	0.147	0.141	11.681	-15.885	
0.002	0.003	-1.229	3	0.261	0.147	0.037	14.674	-13.197	
0.094	0.002	-1.524	1	0.261	0.147	0.466	12.872	-3.828	
0.038	0.002	-1.503	3	0.261	0.147	0.216	11.093	-10.877	
0.119	0.002	-1.518	1	0.261	0.147	0.531	13.153	-3.882	
0.306	0.003	-1.267	1	0.261	0.147	0.959	12.258	-7.012	
0.061	0.002	-1.334	1	0.261	0.147	0.368	14.948	-5.976	
0.098	0.004	-1.389	2	0.261	0.147	0.337	12.515	-8.414	
0.010	0.003	-1.489	2	0.261	0.147	0.117	15.320	-7.549	
0.003	0.003	-1.651	4	0.261	0.147	0.046	13.310	-14.183	
0.023	0.003	-1.747	4	0.261	0.147	0.131	12.575	-14.290	
0.043	0.001	-1.775	1	0.261	0.147	0.307	13.370	-2.131	
0.182	0.002	-1.595	1	0.261	0.147	0.680	12.787	-3.243	
0.220	0.006	-1.572	2	0.261	0.147	0.624	13.705	-7.014	
0.156	0.003	-1.730	2	0.261	0.147	0.438	12.693	-6.333	
0.372	0.002	-1.888	1	0.261	0.147	1.110	12.273	-1.640	
0.511	0.004	-2.092	1	0.261	0.147	1.480	12.183	-1.025	
0.475	0.002	-2.103	1	0.261	0.147	1.373	11.832	-0.999	
0.299	0.003	-1.976	1	0.261	0.147	0.943	12.606	-1.337	
0.285	0.004	-1.929	1	0.261	0.147	0.913	12.617	-1.494	
0.280	0.003	-2.049	1	0.261	0.147	0.902	13.646	-1.132	
0.317	0.003	-2.092	1	0.261	0.147	0.984	12.563	-1.024	
0.069	0.002	-2.048	2	0.261	0.147	0.277	12.651	-5.840	
0.022	0.003	-2.021	1	0.261	0.147	0.215	13.988	-1.207	
0.063	0.002	-1.923	2	0.261	0.147	0.264	13.099	-5.929	
0.026	0.002	-1.884	1	0.261	0.147	0.238	13.533	-1.657	
0.177	0.001	-1.981	2	0.261	0.147	0.473	12.613	-5.874	
0.048	0.002	-1.827	3	0.261	0.147	0.208	11.280	-10.274	
0.005	0.001	-1.865	3	0.261	0.147	0.061	13.057	-10.292	
0.053	0.002	-1.749	1	0.261	0.147	0.342	11.853	-2.267	
0.072	0.003	-1.864	3	0.261	0.147	0.255	13.102	-10.292	
0.011	0.003	-1.881	1	0.261	0.147	0.155	14.155	-1.669	
0.238	0.004	-1.938	1	0.261	0.147	0.806	12.555	-1.462	
0.124	0.001	-1.879	1	0.261	0.147	0.545	14.568	-1.678	
0.388	0.004	-1.795	1	0.261	0.147	1.148	12.003	-2.038	
0.328	0.003	-1.728	1	0.261	0.147	1.009	13.863	-2.379	
0.158	0.002	-1.677	1	0.261	0.147	0.626	14.007	-2.678	
0.028	0.004	-1.629	3	0.261	0.147	0.180	13.040	-10.451	
0.112	0.004	-1.720	2	0.261	0.147	0.417	12.772	-6.366	
0.036	0.003	-1.848	2	0.261	0.147	0.239	13.362	-6.041	
0.005	0.002	-1.862	2	0.261	0.147	0.088	14.871	-6.017	
0.055	0.003	-1.838	1	0.261	0.147	0.349	14.999	-1.844	
0.053	0.002	-1.722	2	0.261	0.147	0.242	13.434	-6.359	
0.221	0.003	-1.410	2	0.261	0.147	0.544	12.923	-8.205	
0.213	0.001	-1.626	1	0.261	0.147	0.750	12.438	-3.015	
0.004	0.003	-1.605	3	0.261	0.147	0.064	13.745	-10.509	
0.001	0.004	-1.650	3	0.261	0.147	0.034	14.430	-10.405	
0.009	0.002	-1.820	1	0.261	0.147	0.138	14.345	-1.922	
0.081	0.003	-1.655	2	0.261	0.147	0.304	12.352	-6.608	
0.065	0.002	-1.615	3	0.261	0.147	0.240	14.894	-10.485	
0.010	0.003	-1.610	1	0.261	0.147	0.146	14.001	-3.130	
0.005	0.001	-1.442	1	0.261	0.147	0.101	14.166	-4.634	
0.037	0.002	-1.531	2	0.261	0.147	0.243	11.823	-7.263	
0.009	0.003	-1.539	4	0.261	0.147	0.090	12.584	-14.239	
0.233	0.005	-1.570	3	0.261	0.147	0.459	13.051	-10.613	
0.114	0.002	-1.699	1	0.261	0.147	0.517	12.784	-2.545	
0.081	0.002	-1.689	1	0.261	0.147	0.427	13.243	-2.608	
0.044	0.003	-1.541	1	0.261	0.147	0.311	13.721	-3.676	
0.009	0.004	-1.478	2	0.261	0.147	0.095	14.072	-7.633	
0.245	0.003	-1.513	2	0.261	0.147	0.670	13.562	-7.382	
0.040	0.001	-1.564	1	0.261	0.147	0.296	13.338	-3.489	
0.012	0.002	-1.585	3	0.261	0.147	0.101	12.880	-10.567	
0.308	0.003	-1.681	3	0.261	0.147	0.608	11.219	-10.353	
0.090	0.003	-1.767	1	0.261	0.147	0.453	13.160	-2.173	
0.007	0.003	-1.848	1	0.261	0.147	0.117	15.476	-1.800	
0.006	0.002	-1.864	1	0.261	0.147	0.109	15.516	-1.735	
0.270	0.004	-1.954	1	0.261	0.147	0.877	12.623	-1.407	
0.002	0.002	-2.004	2	0.261	0.147	0.046	13.473	-5.859	
0.062	0.004	-1.887	2	0.261	0.147	0.262	12.927	-5.977	
0.267	0.002	-1.781	1	0.261	0.147	0.871	12.269	-2.104	
0.030	0.002	-1.787	1	0.261	0.147	0.255	14.868	-2.074	
0.046	0.003	-1.982	1	0.261	0.147	0.317	13.341	-1.320	
0.064	0.002	-1.986	1	0.261	0.147	0.379	13.193	-1.307	
0.006	0.003	-1.859	2	0.261	0.147	0.105	12.852	-6.022	
