h 	 hh 	 p 	 snp 	 ar 	 war 	 sigma 	 bf 	 like 	 
0.174	0.001	-0.061	4	0.423	0.262	0.575	-0.511	-4.477	
0.181	0.001	-0.237	4	0.423	0.262	0.589	0.415	-3.369	
0.330	0.001	-0.299	3	0.423	0.262	1.012	0.076	-3.470	
0.254	0.001	-0.324	2	0.423	0.262	1.030	2.069	-3.318	
0.176	0.001	-0.280	4	0.423	0.262	0.579	0.894	-3.423	
0.278	0.002	-0.155	4	0.423	0.262	0.776	0.585	-3.479	
0.142	0.001	-0.137	4	0.423	0.262	0.510	1.184	-3.559	
0.144	0.001	-0.031	4	0.423	0.262	0.513	0.330	-5.580	
0.345	0.001	-0.020	4	0.423	0.262	0.909	-0.058	-6.348	
0.276	0.002	-0.039	4	0.423	0.262	0.773	0.038	-5.166	
0.087	0.001	-0.136	3	0.423	0.262	0.444	0.916	-4.561	
0.296	0.001	-0.146	3	0.423	0.262	0.936	1.007	-4.427	
0.363	0.001	-0.088	2	0.423	0.262	1.331	1.598	-6.995	
0.297	0.001	-0.238	3	0.423	0.262	0.940	-2.096	-3.684	
0.132	0.001	-0.254	2	0.423	0.262	0.689	1.864	-3.845	
0.369	0.001	-0.163	2	0.423	0.262	1.350	1.564	-5.022	
0.227	0.000	-0.292	3	0.423	0.262	0.783	0.471	-3.489	
0.105	0.000	-0.331	2	0.423	0.262	0.603	1.305	-3.276	
0.366	0.003	-0.415	2	0.423	0.262	1.340	0.784	-2.897	
0.444	0.001	-0.467	2	0.423	0.262	1.577	0.786	-2.744	
0.491	0.001	-0.537	2	0.423	0.262	1.734	0.677	-2.608	
0.387	0.000	-0.575	2	0.423	0.262	1.401	1.096	-2.561	
0.261	0.001	-0.541	2	0.423	0.262	1.048	1.346	-2.603	
0.270	0.001	-0.528	1	0.423	0.262	1.526	-3.868	-1.758	
0.357	0.002	-0.649	2	0.423	0.262	1.316	1.210	-2.511	
0.013	0.000	-0.497	2	0.423	0.262	0.201	-0.460	-2.677	
0.109	0.001	-0.542	2	0.423	0.262	0.618	1.300	-2.602	
0.448	0.000	-0.712	2	0.423	0.262	1.593	-2.413	-2.503	
0.379	0.001	-0.678	2	0.422	0.262	1.380	0.964	-2.504	
0.379	0.001	-0.678	2	0.422	0.262	1.380	0.964	-2.504	
0.300	0.001	-0.642	2	0.422	0.262	1.154	1.101	-2.514	
0.142	0.001	-0.467	4	0.422	0.262	0.510	-0.155	-4.061	
0.171	0.000	-0.518	2	0.422	0.262	0.800	1.467	-2.638	
0.138	0.001	-0.504	2	0.422	0.262	0.707	1.485	-2.664	
0.261	0.001	-0.466	2	0.422	0.262	1.049	1.314	-2.747	
0.231	0.002	-0.343	2	0.422	0.262	0.966	1.294	-3.211	
0.151	0.000	-0.379	3	0.422	0.261	0.610	0.234	-3.368	
0.139	0.001	-0.428	2	0.422	0.261	0.708	1.368	-2.853	
0.101	0.001	-0.319	2	0.422	0.261	0.592	1.201	-3.349	
0.067	0.000	-0.257	4	0.422	0.261	0.337	-1.060	-3.387	
0.028	0.001	-0.392	4	0.422	0.261	0.214	-1.438	-3.748	
0.205	0.000	-0.317	2	0.422	0.261	0.896	0.371	-3.361	
0.022	0.000	-0.406	3	0.422	0.261	0.219	-0.819	-3.366	
0.032	0.000	-0.543	1	0.422	0.261	0.448	-2.999	-1.688	
0.002	0.000	-0.497	2	0.422	0.261	0.075	-1.555	-2.678	
0.108	0.001	-0.403	2	0.422	0.261	0.614	-0.109	-2.942	
0.060	0.000	-0.338	1	0.422	0.261	0.636	-3.238	-3.077	
0.153	0.001	-0.290	2	0.422	0.261	0.749	-0.709	-3.546	
0.308	0.000	-0.378	2	0.422	0.261	1.180	-3.383	-3.042	
0.010	0.000	-0.167	4	0.422	0.261	0.109	-3.289	-3.438	
0.055	0.000	-0.208	3	0.422	0.261	0.348	-0.918	-3.858	
0.040	0.000	-0.113	4	0.422	0.261	0.255	-1.405	-3.731	
0.147	0.000	-0.283	3	0.422	0.261	0.600	-3.408	-3.512	
0.167	0.001	-0.282	2	0.422	0.261	0.791	-3.666	-3.605	
0.226	0.001	-0.319	3	0.422	0.261	0.780	-2.662	-3.429	
0.169	0.000	-0.371	2	0.422	0.261	0.796	-0.948	-3.072	
0.057	0.001	-0.242	2	0.422	0.261	0.435	-0.800	-3.963	
0.047	0.000	-0.296	2	0.422	0.261	0.391	-1.102	-3.502	
0.049	0.001	-0.533	1	0.422	0.261	0.568	-2.755	-1.735	
0.051	0.000	-0.388	1	0.422	0.261	0.584	-2.923	-2.633	
0.402	0.002	-0.632	2	0.422	0.261	1.446	-0.364	-2.518	
0.367	0.000	-0.533	2	0.422	0.261	1.345	-0.302	-2.615	
0.350	0.002	-0.645	3	0.422	0.261	1.061	-1.267	-3.741	
0.026	0.000	-0.678	1	0.422	0.261	0.406	-2.532	-1.178	
0.155	0.000	-0.496	2	0.422	0.261	0.757	0.071	-2.680	
0.042	0.000	-0.559	4	0.422	0.261	0.261	-1.569	-4.508	
0.125	0.000	-0.383	3	0.422	0.261	0.545	-0.807	-3.367	
0.043	0.001	-0.191	4	0.422	0.261	0.266	-1.409	-3.386	
0.114	0.001	-0.232	2	0.422	0.261	0.633	0.292	-4.060	
0.023	0.000	-0.212	4	0.422	0.261	0.191	-1.571	-3.367	
0.017	0.001	-0.305	4	0.422	0.261	0.164	-1.597	-3.475	
0.031	0.000	-0.556	3	0.422	0.261	0.258	-0.690	-3.538	
0.102	0.000	-0.553	1	0.422	0.261	0.523	-3.163	-1.643	
0.090	0.000	-0.646	1	0.422	0.261	0.788	-3.564	-1.281	
0.258	0.001	-0.755	2	0.422	0.261	1.040	-0.280	-2.512	
0.219	0.001	-0.766	2	0.422	0.261	0.935	-0.174	-2.516	
0.223	0.001	-0.743	2	0.421	0.261	0.946	-0.183	-2.508	
0.357	0.001	-0.701	2	0.421	0.261	1.316	-0.661	-2.502	
0.369	0.001	-0.495	1	0.421	0.261	1.187	-3.843	-1.930	
0.499	0.000	-0.629	1	0.421	0.261	1.549	-4.154	-1.338	
0.262	0.000	-0.737	1	0.421	0.261	1.492	-4.198	-1.011	
0.349	0.000	-0.586	1	0.421	0.261	1.835	-4.422	-1.500	
0.317	0.000	-0.521	1	0.421	0.261	1.709	-4.303	-1.795	
0.023	0.000	-0.458	1	0.421	0.261	0.388	-2.709	-2.138	
0.011	0.000	-0.262	4	0.421	0.261	0.132	-2.686	-3.393	
0.356	0.000	-0.416	2	0.421	0.261	1.322	-6.067	-2.894	
0.030	0.000	-0.264	3	0.421	0.261	0.254	-2.820	-3.576	
0.102	0.000	-0.373	2	0.421	0.261	0.599	-4.160	-3.064	
0.144	0.000	-0.386	2	0.422	0.261	0.729	-4.665	-3.008	
0.053	0.001	-0.296	3	0.422	0.261	0.277	-3.873	-3.478	
0.113	0.000	-0.537	1	0.422	0.261	0.893	-3.542	-1.715	
0.229	0.001	-0.548	1	0.422	0.261	0.847	-3.273	-1.666	
0.003	0.000	-0.249	4	0.422	0.261	0.062	-2.231	-3.378	
0.127	0.000	-0.456	1	0.422	0.261	0.593	-2.580	-2.154	
0.203	0.000	-0.578	1	0.422	0.261	0.784	-2.679	-1.536	
0.142	0.000	-0.564	2	0.422	0.261	0.537	-5.527	-2.574	
0.090	0.000	-0.646	1	0.422	0.261	0.488	-2.389	-1.282	
0.070	0.000	-0.460	2	0.422	0.261	0.486	-4.167	-2.763	
0.016	0.000	-0.332	3	0.422	0.261	0.182	-2.916	-3.409	
0.004	0.000	-0.137	2	0.422	0.261	0.106	-1.785	-5.545	
0.010	0.000	-0.109	2	0.422	0.261	0.133	-3.146	-6.270	
0.059	0.000	-0.162	4	0.422	0.261	0.265	-5.105	-3.453	
0.118	0.000	-0.341	2	0.422	0.261	0.647	-3.126	-3.219	
0.028	0.000	-0.261	2	0.422	0.261	0.300	-2.822	-3.783	
0.011	0.000	-0.742	1	0.422	0.261	0.259	-1.958	-1.000	
0.004	0.000	-0.679	1	0.422	0.261	0.165	-1.489	-1.175	
0.001	0.001	-0.744	1	0.422	0.261	0.088	-0.966	-0.994	
0.004	0.000	-0.757	2	0.422	0.261	0.105	-1.337	-2.512	
0.012	0.000	-0.602	1	0.422	0.261	0.272	-1.650	-1.439	
0.027	0.000	-0.645	2	0.422	0.261	0.296	-2.313	-2.512	
0.005	0.000	-0.494	2	0.422	0.261	0.125	-1.729	-2.685	
0.006	0.000	-0.219	4	0.422	0.261	0.080	-3.147	-3.365	
0.006	0.000	-0.360	1	0.422	0.261	0.192	-2.044	-2.869	
0.187	0.000	-0.264	1	0.422	0.261	1.191	-3.736	-3.934	
0.002	0.000	-0.358	1	0.422	0.261	0.112	-1.112	-2.888	
0.017	0.000	-0.176	3	0.422	0.261	0.189	-2.528	-4.111	
0.056	0.000	-0.226	3	0.422	0.261	0.352	-3.125	-3.748	
0.004	0.000	-0.512	1	0.422	0.261	0.162	-1.345	-1.838	
0.032	0.000	-0.367	2	0.422	0.261	0.318	-3.416	-3.089	
0.154	0.000	-0.535	1	0.422	0.261	1.070	-3.533	-1.723	
0.008	0.000	-0.654	1	0.422	0.261	0.220	-1.957	-1.255	
0.447	0.000	-0.690	1	0.422	0.261	2.267	-4.240	-1.141	
0.001	0.000	-0.666	3	0.422	0.261	0.055	-1.212	-3.797	
0.038	0.000	-0.743	1	0.422	0.261	0.307	-3.072	-0.996	
0.008	0.000	-0.679	1	0.422	0.261	0.221	-2.302	-1.174	
0.055	0.000	-0.739	1	0.422	0.261	0.606	-3.304	-1.007	
0.262	0.000	-0.630	1	0.422	0.261	0.926	-4.179	-1.335	
0.024	0.000	-0.753	2	0.422	0.261	0.278	-2.572	-2.511	
0.046	0.000	-0.618	1	0.422	0.261	0.551	-3.194	-1.377	
0.002	0.000	-0.575	2	0.422	0.261	0.069	-1.485	-2.562	
0.082	0.000	-0.722	3	0.422	0.261	0.431	-4.930	-3.957	
0.014	0.000	-0.547	2	0.422	0.261	0.213	-2.550	-2.595	
0.117	0.000	-0.491	1	0.422	0.261	0.912	-3.708	-1.950	
0.002	0.000	-0.447	2	0.422	0.261	0.083	-1.793	-2.799	
0.002	0.000	-0.446	2	0.422	0.261	0.073	-1.514	-2.801	
0.493	0.000	-0.562	1	0.422	0.261	2.451	-4.682	-1.603	
0.009	0.000	-0.651	3	0.422	0.261	0.141	-2.387	-3.757	
0.049	0.000	-0.650	1	0.422	0.261	0.572	-3.238	-1.267	
0.200	0.000	-0.563	1	0.422	0.261	1.261	-3.965	-1.597	
0.200	0.000	-0.669	1	0.422	0.261	1.243	-4.013	-1.207	
0.354	0.000	-0.759	2	0.422	0.261	1.316	-5.318	-2.513	
0.264	0.000	-0.695	1	0.422	0.261	1.508	-4.171	-1.126	
0.205	0.001	-0.650	2	0.422	0.261	0.897	-3.587	-2.510	
0.021	0.000	-0.594	1	0.422	0.261	0.368	-2.795	-1.469	
0.011	0.000	-0.510	2	0.422	0.261	0.184	-2.746	-2.654	
0.116	0.000	-0.594	3	0.422	0.261	0.523	-3.715	-3.618	
0.288	0.000	-0.515	1	0.422	0.261	1.592	-4.217	-1.822	
0.011	0.001	-0.286	3	0.422	0.261	0.156	-2.645	-3.504	
0.066	0.000	-0.452	2	0.422	0.261	0.351	-5.884	-2.785	
0.054	0.000	-0.648	1	0.422	0.261	0.597	-3.142	-1.273	
0.064	0.000	-0.729	1	0.422	0.261	0.405	-3.303	-1.033	
0.238	0.000	-0.640	1	0.422	0.261	1.399	-3.920	-1.301	
0.007	0.000	-0.396	1	0.422	0.261	0.207	-2.093	-2.567	
0.385	0.000	-0.597	1	0.422	0.261	1.982	-4.372	-1.457	
0.781	0.000	-0.695	1	0.422	0.261	4.725	-5.332	-1.128	
0.707	0.000	-0.550	1	0.422	0.261	2.414	-5.015	-1.654	
0.346	0.000	-0.496	2	0.422	0.261	1.289	-5.918	-2.681	
0.036	0.000	-0.721	1	0.422	0.261	0.485	-2.837	-1.053	
0.011	0.000	-0.633	3	0.422	0.261	0.156	-2.328	-3.711	
0.001	0.000	-0.485	2	0.422	0.261	0.063	-1.179	-2.703	
0.296	0.000	-0.575	1	0.422	0.261	1.625	-3.790	-1.545	
0.003	0.000	-0.645	1	0.422	0.261	0.141	-1.463	-1.285	
0.102	0.000	-0.593	1	0.422	0.261	0.847	-3.483	-1.472	
0.002	0.000	-0.312	3	0.422	0.261	0.060	-1.428	-3.443	
0.203	0.000	-0.457	2	0.422	0.261	0.890	-3.401	-2.769	
0.249	0.000	-0.621	1	0.422	0.261	1.431	-3.833	-1.367	
0.112	0.000	-0.542	1	0.422	0.261	0.890	-3.506	-1.694	
0.004	0.000	-0.485	2	0.422	0.261	0.088	-2.415	-2.702	
0.026	0.000	-0.231	4	0.422	0.261	0.171	-4.262	-3.367	
0.106	0.000	-0.138	4	0.422	0.261	0.430	-3.632	-3.556	
0.054	0.001	-0.271	3	0.422	0.261	0.278	-4.334	-3.551	
0.013	0.000	-0.403	2	0.422	0.262	0.205	-1.918	-2.941	
0.152	0.001	-0.405	3	0.422	0.262	0.612	-3.361	-3.366	
0.014	0.000	-0.286	3	0.422	0.262	0.174	-2.011	-3.505	
0.004	0.001	-0.363	3	0.422	0.261	0.076	-2.227	-3.377	
0.080	0.000	-0.478	3	0.422	0.261	0.427	-3.682	-3.415	
0.126	0.000	-0.406	1	0.422	0.261	0.949	-3.333	-2.492	
0.520	0.000	-0.673	1	0.422	0.262	2.586	-4.500	-1.195	
0.536	0.000	-0.548	3	0.422	0.262	1.554	-7.171	-3.522	
0.373	0.000	-0.645	1	0.422	0.262	1.936	-4.357	-1.282	
0.155	0.000	-0.687	1	0.422	0.262	1.073	-3.801	-1.151	
0.034	0.000	-0.653	1	0.422	0.262	0.470	-2.905	-1.256	
0.051	0.000	-0.762	3	0.422	0.262	0.334	-3.609	-4.077	
0.021	0.000	-0.735	1	0.422	0.262	0.361	-2.570	-1.018	
0.017	0.000	-0.774	1	0.422	0.262	0.206	-2.569	-0.922	
0.007	0.000	-0.493	1	0.422	0.262	0.206	-2.086	-1.936	
0.082	0.000	-0.301	1	0.422	0.262	0.746	-3.206	-3.462	
0.003	0.000	-0.403	2	0.422	0.262	0.103	-1.581	-2.942	
0.275	0.000	-0.620	1	0.422	0.262	1.541	-3.852	-1.371	
0.250	0.000	-0.769	1	0.422	0.262	1.446	-3.917	-0.932	
0.091	0.001	-0.684	1	0.422	0.262	0.490	-3.145	-1.161	
0.390	0.001	-0.518	1	0.422	0.262	1.243	-4.099	-1.805	
0.118	0.000	-0.430	2	0.422	0.262	0.650	-4.561	-2.847	
0.411	0.000	-0.614	1	0.423	0.262	2.094	-4.378	-1.395	
0.150	0.000	-0.489	1	0.423	0.262	1.041	-3.428	-1.960	
0.035	0.001	-0.408	2	0.423	0.262	0.253	-4.795	-2.923	
0.429	0.000	-0.260	1	0.423	0.262	2.170	-4.370	-3.993	
0.025	0.000	-0.467	2	0.423	0.262	0.284	-3.085	-2.744	
0.089	0.000	-0.212	3	0.423	0.262	0.450	-2.678	-3.830	
0.033	0.000	-0.506	1	0.423	0.262	0.456	-2.669	-1.871	
0.137	0.000	-0.242	2	0.423	0.262	0.703	-4.895	-3.960	
0.093	0.000	-0.621	2	0.423	0.262	0.566	-2.663	-2.524	
0.004	0.000	-0.379	1	0.423	0.262	0.155	-1.692	-2.704	
0.053	0.000	-0.598	1	0.423	0.262	0.595	-3.137	-1.456	
0.061	0.000	-0.531	1	0.423	0.262	0.639	-3.119	-1.746	
0.093	0.000	-0.649	1	0.423	0.262	0.800	-3.476	-1.271	
0.060	0.000	-0.670	1	0.423	0.262	0.634	-3.240	-1.203	
0.145	0.000	-0.712	2	0.423	0.262	0.732	-3.634	-2.503	
0.493	0.000	-0.492	1	0.423	0.262	2.474	-4.620	-1.944	
0.144	0.000	-0.527	2	0.423	0.262	0.724	-5.102	-2.625	
0.062	0.000	-0.407	3	0.423	0.262	0.373	-4.197	-3.366	
0.093	0.000	-0.473	2	0.423	0.262	0.564	-3.425	-2.731	
0.091	0.000	-0.456	1	0.423	0.262	0.491	-3.528	-2.154	
0.189	0.000	-0.222	1	0.423	0.262	1.197	-3.586	-4.573	
0.092	0.000	-0.415	1	0.423	0.262	0.804	-3.418	-2.425	
0.016	0.000	-0.611	3	0.423	0.262	0.183	-2.584	-3.656	
0.064	0.000	-0.466	2	0.423	0.262	0.345	-5.861	-2.747	
0.007	0.000	-0.423	1	0.423	0.262	0.213	-2.235	-2.371	
0.040	0.001	-0.092	4	0.423	0.262	0.254	-3.104	-3.953	
0.018	0.000	-0.197	3	0.423	0.262	0.158	-4.712	-3.934	
0.826	0.000	-0.203	1	0.423	0.262	5.406	-5.491	-4.929	
0.615	0.000	-0.334	1	0.423	0.262	1.963	-4.877	-3.110	
0.291	0.000	-0.355	1	0.423	0.262	1.591	-4.240	-2.913	
0.349	0.000	-0.363	1	0.423	0.262	1.837	-4.086	-2.842	
0.065	0.000	-0.240	2	0.423	0.262	0.464	-2.912	-3.976	
0.003	0.000	-0.391	1	0.423	0.262	0.124	-1.488	-2.611	
0.474	0.000	-0.319	1	0.423	0.262	2.392	-4.506	-3.265	
0.022	0.000	-0.633	2	0.423	0.262	0.265	-2.784	-2.517	
0.149	0.000	-0.683	2	0.423	0.262	0.738	-3.006	-2.503	
0.714	0.000	-0.718	1	0.423	0.262	2.452	-4.883	-1.063	
0.740	0.000	-0.686	1	0.423	0.262	4.257	-4.654	-1.154	
0.874	0.000	-0.755	1	0.423	0.262	6.603	-5.217	-0.966	
0.472	0.001	-0.570	1	0.423	0.262	2.349	-4.334	-1.566	
0.295	0.000	-0.572	1	0.423	0.262	1.619	-3.853	-1.558	
0.548	0.000	-0.508	2	0.423	0.262	1.956	-5.483	-2.657	
0.427	0.000	-0.437	1	0.423	0.262	2.144	-4.097	-2.277	
0.555	0.000	-0.367	1	0.423	0.262	2.801	-4.208	-2.805	
0.008	0.000	-0.283	3	0.423	0.262	0.133	-1.451	-3.514	
0.234	0.000	-0.407	1	0.423	0.262	1.373	-3.642	-2.485	
0.003	0.000	-0.329	1	0.423	0.262	0.139	-1.379	-3.165	
0.033	0.000	-0.414	1	0.423	0.262	0.455	-2.754	-2.432	
0.041	0.000	-0.435	2	0.423	0.262	0.365	-3.415	-2.832	
0.004	0.000	-0.430	2	0.423	0.262	0.114	-1.702	-2.847	
0.083	0.000	-0.470	3	0.423	0.262	0.436	-3.377	-3.406	
0.043	0.000	-0.355	1	0.423	0.262	0.537	-2.282	-2.911	
0.169	0.000	-0.482	1	0.423	0.262	1.121	-3.221	-1.998	
0.022	0.000	-0.296	4	0.423	0.262	0.186	-2.373	-3.454	
0.004	0.000	-0.149	3	0.423	0.262	0.097	-1.324	-4.390	
0.004	0.000	-0.233	3	0.423	0.262	0.088	-1.232	-3.709	
0.179	0.001	-0.533	1	0.423	0.262	1.160	-3.652	-1.732	
0.235	0.001	-0.519	3	0.423	0.262	0.801	-3.193	-3.472	
0.560	0.000	-0.630	1	0.423	0.262	2.847	-3.854	-1.337	
0.714	0.000	-0.524	2	0.423	0.262	2.790	-4.662	-2.628	
0.147	0.000	-0.383	1	0.423	0.262	0.644	-3.804	-2.670	
0.092	0.001	-0.196	4	0.423	0.262	0.399	-2.867	-3.380	
0.009	0.000	-0.286	3	0.423	0.262	0.139	-1.637	-3.504	
0.018	0.000	-0.369	3	0.423	0.262	0.197	-0.773	-3.373	
0.075	0.000	-0.504	3	0.423	0.262	0.412	-3.339	-3.449	
0.430	0.001	-0.221	2	0.423	0.262	1.543	-4.884	-4.190	
0.114	0.000	-0.246	1	0.423	0.262	0.898	-3.157	-4.186	
0.014	0.000	-0.275	4	0.423	0.262	0.152	-1.639	-3.414	
0.035	0.001	-0.136	3	0.423	0.262	0.222	-3.824	-4.571	
0.011	0.001	-0.380	2	0.423	0.262	0.189	-0.491	-3.034	
0.188	0.000	-0.389	3	0.423	0.262	0.698	-4.401	-3.366	
0.004	0.001	-0.668	1	0.423	0.262	0.159	-1.521	-1.208	
0.052	0.000	-0.333	2	0.423	0.262	0.414	-1.348	-3.267	
0.016	0.000	-0.151	4	0.423	0.262	0.159	-2.358	-3.492	
0.026	0.000	-0.186	4	0.423	0.262	0.206	-2.572	-3.393	
0.060	0.001	-0.274	3	0.423	0.262	0.364	-2.754	-3.542	
0.023	0.000	-0.350	2	0.423	0.262	0.272	-0.626	-3.174	
0.001	0.000	-0.291	1	0.423	0.262	0.057	-1.428	-3.587	
0.097	0.001	-0.101	4	0.423	0.262	0.411	-2.089	-3.842	
0.022	0.000	-0.271	2	0.423	0.262	0.263	-0.603	-3.693	
0.126	0.001	-0.401	4	0.423	0.262	0.475	-1.695	-3.783	
0.037	0.000	-0.602	2	0.423	0.262	0.348	-1.203	-2.537	
0.020	0.000	-0.544	2	0.423	0.262	0.250	-1.669	-2.599	
0.092	0.001	-0.459	3	0.423	0.262	0.460	-1.457	-3.395	
0.007	0.000	-0.503	2	0.423	0.262	0.148	-0.794	-2.666	
0.036	0.000	-0.563	2	0.423	0.262	0.344	-0.014	-2.575	
0.022	0.000	-0.716	1	0.423	0.262	0.236	-2.816	-1.068	
0.193	0.000	-0.694	1	0.423	0.262	1.214	-3.968	-1.129	
0.023	0.000	-0.445	3	0.423	0.262	0.224	-1.033	-3.383	
0.005	0.000	-0.234	3	0.423	0.262	0.097	-1.240	-3.707	
0.108	0.001	-0.265	4	0.423	0.262	0.367	-4.537	-3.398	
0.146	0.000	-0.107	2	0.423	0.262	0.731	-0.988	-6.321	
0.006	0.000	-0.124	3	0.423	0.262	0.114	-1.213	-4.755	
0.027	0.000	-0.640	3	0.423	0.262	0.240	-0.612	-3.729	
0.155	0.001	-0.524	2	0.423	0.262	0.759	-0.490	-2.629	
0.115	0.001	-0.745	2	0.423	0.262	0.636	-1.392	-2.509	
0.270	0.000	-0.691	1	0.423	0.262	1.509	-4.145	-1.139	
0.099	0.001	-0.501	2	0.423	0.262	0.586	-0.236	-2.670	
0.046	0.001	-0.642	2	0.423	0.262	0.386	-0.023	-2.514	
0.069	0.001	-0.449	2	0.423	0.262	0.479	-0.595	-2.791	
0.125	0.001	-0.319	2	0.423	0.262	0.666	-1.587	-3.350	
0.058	0.000	-0.317	4	0.423	0.262	0.310	-0.521	-3.506	
0.417	0.000	-0.391	2	0.423	0.262	1.492	-0.708	-2.986	
0.153	0.001	-0.222	4	0.423	0.262	0.533	-1.009	-3.365	
0.030	0.000	-0.250	4	0.423	0.262	0.222	0.464	-3.379	
0.050	0.001	-0.324	3	0.423	0.262	0.330	1.440	-3.421	
0.067	0.001	-0.383	3	0.423	0.262	0.388	2.701	-3.367	
0.394	0.001	-0.454	2	0.423	0.262	1.427	2.987	-2.778	
0.372	0.001	-0.494	2	0.423	0.262	1.361	3.254	-2.685	
0.036	0.001	-0.438	3	0.423	0.262	0.278	3.546	-3.378	
0.223	0.002	-0.379	2	0.423	0.262	0.946	2.904	-3.039	
0.006	0.001	-0.339	3	0.423	0.262	0.113	1.047	-3.400	
0.295	0.001	-0.359	2	0.423	0.262	1.143	3.942	-3.126	
0.090	0.001	-0.354	4	0.423	0.262	0.393	3.974	-3.615	
0.116	0.002	-0.373	2	0.423	0.262	0.641	4.349	-3.064	
0.330	0.000	-0.331	2	0.423	0.262	1.238	4.200	-3.274	
0.334	0.003	-0.423	2	0.423	0.262	1.253	4.324	-2.872	
0.171	0.003	-0.365	2	0.423	0.262	0.804	5.002	-3.100	
0.184	0.002	-0.146	4	0.423	0.262	0.594	5.513	-3.516	
0.270	0.002	-0.112	4	0.423	0.262	0.761	5.210	-3.734	
0.123	0.002	-0.197	4	0.423	0.262	0.468	3.514	-3.379	
0.022	0.000	-0.250	4	0.423	0.262	0.190	2.490	-3.379	
0.077	0.002	-0.108	4	0.423	0.262	0.362	4.337	-3.774	
0.021	0.000	-0.260	2	0.423	0.262	0.257	3.941	-3.787	
0.306	0.001	-0.272	3	0.423	0.262	0.959	5.290	-3.547	
0.305	0.002	-0.292	2	0.423	0.262	1.169	5.085	-3.533	
0.232	0.003	-0.275	3	0.423	0.262	0.792	3.298	-3.538	
0.266	0.001	-0.383	2	0.423	0.262	1.061	4.655	-3.021	
0.437	0.002	-0.559	2	0.423	0.262	1.555	4.456	-2.579	
0.608	0.002	-0.448	2	0.423	0.262	2.198	3.518	-2.793	
0.577	0.001	-0.461	3	0.423	0.262	1.361	-0.394	-3.396	
0.418	0.004	-0.403	4	0.423	0.262	1.060	2.563	-3.789	
0.548	0.003	-0.386	2	0.423	0.262	1.943	3.546	-3.006	
0.596	0.002	-0.373	2	0.423	0.262	2.149	1.646	-3.063	
0.520	0.003	-0.374	2	0.423	0.262	1.836	3.192	-3.058	
0.196	0.003	-0.261	3	0.423	0.262	0.714	2.866	-3.586	
0.047	0.001	-0.444	2	0.423	0.262	0.394	2.650	-2.806	
0.138	0.001	-0.279	3	0.423	0.262	0.577	1.476	-3.526	
0.241	0.001	-0.328	4	0.423	0.262	0.705	-0.531	-3.535	
0.166	0.001	-0.510	3	0.423	0.262	0.645	0.300	-3.458	
0.096	0.001	-0.421	2	0.423	0.262	0.577	1.031	-2.876	
0.138	0.002	-0.462	4	0.422	0.262	0.501	0.545	-4.037	
0.069	0.001	-0.545	2	0.422	0.262	0.481	1.092	-2.598	
0.245	0.000	-0.612	1	0.422	0.262	0.885	-4.100	-1.400	
0.103	0.001	-0.496	3	0.422	0.262	0.489	1.103	-3.438	
0.214	0.001	-0.463	2	0.422	0.262	0.921	0.978	-2.754	
0.181	0.000	-0.469	2	0.422	0.262	0.829	1.052	-2.739	
0.124	0.001	-0.497	3	0.422	0.262	0.545	0.805	-3.439	
0.072	0.001	-0.383	2	0.422	0.262	0.492	0.867	-3.021	
0.055	0.001	-0.278	3	0.422	0.261	0.350	0.934	-3.527	
0.002	0.000	-0.422	2	0.422	0.261	0.061	-2.550	-2.873	
0.089	0.000	-0.670	2	0.422	0.261	0.550	-1.850	-2.505	
0.041	0.001	-0.585	3	0.422	0.261	0.300	0.109	-3.597	
0.020	0.000	-0.506	3	0.422	0.261	0.206	-0.018	-3.452	
0.034	0.000	-0.524	2	0.422	0.261	0.333	0.587	-2.628	
0.108	0.001	-0.536	2	0.422	0.261	0.613	0.661	-2.611	
0.080	0.000	-0.533	3	0.422	0.261	0.426	-0.806	-3.495	
0.206	0.001	-0.397	3	0.422	0.261	0.735	-1.483	-3.365	
0.054	0.000	-0.262	3	0.422	0.261	0.347	-3.879	-3.583	
0.287	0.000	-0.269	2	0.422	0.261	1.120	-0.435	-3.708	
0.348	0.001	-0.222	2	0.422	0.261	1.290	-0.715	-4.169	
0.028	0.000	-0.487	2	0.422	0.261	0.298	-0.552	-2.699	
0.071	0.001	-0.518	3	0.422	0.261	0.401	-0.169	-3.471	
0.003	0.000	-0.364	4	0.422	0.261	0.060	-2.502	-3.646	
0.044	0.001	-0.541	2	0.422	0.261	0.378	-1.132	-2.603	
0.017	0.000	-0.579	1	0.422	0.261	0.333	-2.706	-1.529	
0.016	0.001	-0.623	2	0.422	0.261	0.227	-1.246	-2.523	
0.062	0.000	-0.773	1	0.422	0.261	0.640	-3.239	-0.923	
0.178	0.000	-0.699	1	0.422	0.261	1.174	-3.966	-1.117	
0.130	0.000	-0.752	1	0.422	0.261	0.971	-3.773	-0.974	
0.019	0.000	-0.739	1	0.422	0.261	0.353	-2.763	-1.008	
0.132	0.000	-0.601	2	0.422	0.261	0.691	-4.158	-2.538	
0.003	0.000	-0.267	4	0.422	0.261	0.055	-2.548	-3.401	
0.198	0.000	-0.192	3	0.422	0.261	0.716	-3.407	-3.975	
0.013	0.000	-0.258	3	0.422	0.261	0.167	-1.567	-3.596	
0.365	0.000	-0.428	2	0.422	0.261	1.338	-4.049	-2.855	
