snp	 s0	s1	s2	s3	
4	23	73	122	167	
4	26	73	130	167	
4	36	73	130	167	
4	36	73	126	167	
4	40	73	138	167	
4	30	73	132	167	
4	18	73	132	167	
4	20	73	132	167	
4	30	73	122	167	
4	35	73	122	167	
4	25	73	122	167	
4	24	73	113	167	
4	8	73	113	167	
4	8	73	122	167	
4	8	73	122	167	
4	0	73	122	167	
4	0	73	122	167	
4	0	73	122	167	
4	7	73	122	167	
4	7	73	130	167	
4	16	73	130	167	
4	16	73	130	167	
4	26	73	130	167	
4	37	73	122	167	
4	37	73	112	167	
4	37	73	114	167	
4	35	73	114	167	
4	35	73	112	167	
4	35	73	112	167	
4	39	73	112	167	
4	39	73	112	167	
4	35	73	130	167	
4	31	73	130	167	
4	17	73	133	167	
4	26	73	122	167	
4	19	73	122	167	
4	23	73	122	167	
4	16	73	122	167	
4	20	73	122	167	
4	8	73	122	167	
4	18	73	122	167	
4	17	73	128	167	
4	23	73	138	167	
4	33	73	138	165	
4	33	73	132	153	
4	36	73	130	162	
4	28	73	130	152	
4	12	73	130	160	
4	8	73	130	167	
4	8	73	130	167	
4	7	78	130	167	
4	7	78	138	167	
4	7	78	138	167	
4	16	78	138	167	
4	26	78	134	167	
4	26	78	134	167	
4	40	78	134	167	
4	35	78	141	167	
4	37	78	135	167	
4	36	78	138	167	
4	26	73	134	167	
4	28	73	133	167	
4	30	73	133	167	
4	25	73	122	167	
4	17	78	122	167	
4	24	78	122	167	
4	26	78	113	167	
4	35	73	113	167	
4	40	78	113	167	
4	40	78	113	167	
4	40	78	113	167	
4	28	78	113	167	
4	8	78	113	167	
4	18	78	113	167	
4	18	78	122	167	
4	18	78	115	167	
4	18	78	115	167	
4	16	78	113	167	
4	8	78	113	167	
4	8	78	113	167	
4	7	73	113	167	
4	8	73	122	167	
4	21	73	122	167	
4	31	73	122	167	
4	35	73	130	167	
4	35	73	130	167	
4	35	78	138	167	
4	35	78	124	167	
4	40	78	131	167	
4	40	78	113	167	
4	40	78	113	167	
4	40	78	113	167	
4	40	78	113	167	
4	37	78	113	167	
4	37	78	113	167	
4	28	78	131	167	
4	20	78	131	167	
4	28	78	122	167	
4	33	78	130	167	
4	40	78	122	167	
4	40	78	122	167	
4	19	78	122	167	
4	19	78	122	167	
4	17	78	122	167	
4	7	78	122	167	
4	39	78	122	167	
4	39	78	122	167	
4	39	78	112	167	
4	39	73	112	167	
4	37	73	114	167	
4	40	73	114	167	
4	44	73	124	167	
4	44	73	132	167	
4	45	73	124	167	
4	45	73	124	167	
4	45	73	131	167	
4	39	73	134	167	
4	37	73	134	167	
4	39	73	131	167	
4	40	73	134	167	
4	31	73	130	167	
4	31	73	128	167	
4	39	73	122	167	
4	33	73	122	167	
4	24	73	138	167	
4	19	78	122	167	
4	20	78	122	167	
4	21	78	122	167	
4	26	78	113	167	
4	28	78	113	167	
4	28	78	113	167	
4	23	73	112	151	
4	26	73	138	173	
4	26	73	138	166	
4	26	73	133	166	
4	25	73	141	166	
4	25	73	132	166	
4	25	73	132	167	
4	25	73	138	167	
4	7	73	134	167	
4	12	73	132	167	
4	7	73	138	167	
4	7	73	138	167	
4	0	73	141	167	
4	0	73	130	167	
4	0	73	130	168	
4	8	78	113	173	
4	25	78	113	166	
4	25	78	113	165	
4	25	73	113	165	
4	16	73	112	169	
4	39	73	112	152	
4	35	73	115	152	
4	25	73	113	150	
4	30	73	113	152	
4	21	73	114	155	
4	28	73	113	162	
4	28	73	113	173	
4	31	73	113	120	
4	17	73	113	155	
4	24	73	113	152	
4	24	73	113	162	
4	25	78	113	162	
4	12	78	113	162	
4	19	78	113	162	
4	33	73	113	152	
4	31	73	113	159	
4	16	73	113	164	
4	16	73	112	166	
4	26	73	112	161	
4	39	73	112	173	
4	44	78	122	163	
4	35	78	132	167	
4	30	78	132	167	
4	30	78	130	167	
4	30	78	132	167	
4	37	78	132	167	
4	39	78	122	167	
4	39	78	122	167	
4	37	78	113	167	
4	44	78	113	167	
4	44	78	113	167	
4	37	78	115	167	
4	28	78	115	167	
4	28	78	122	167	
4	28	78	122	167	
4	23	78	122	167	
4	25	78	132	167	
4	21	78	130	167	
4	31	78	130	167	
4	21	78	130	167	
4	30	73	122	167	
4	25	73	122	167	
4	20	73	122	167	
4	16	73	122	167	
4	16	73	130	167	
4	16	73	132	167	
4	17	73	132	167	
4	25	73	130	167	
4	21	73	141	167	
4	30	73	122	167	
4	21	73	122	167	
4	20	73	122	167	
4	12	73	122	167	
4	18	73	122	167	
4	33	73	130	167	
4	33	73	122	167	
4	30	73	122	167	
4	30	73	122	167	
4	25	73	115	167	
4	21	73	114	167	
4	12	73	113	167	
4	16	73	113	167	
4	31	73	113	167	
4	31	73	113	167	
4	31	73	113	167	
4	37	73	113	167	
4	35	73	135	167	
4	18	78	132	167	
4	24	78	133	167	
4	17	78	141	167	
4	19	78	141	167	
4	26	78	141	167	
4	21	78	141	167	
4	40	78	141	167	
4	28	78	138	167	
4	28	78	138	167	
4	36	78	134	167	
4	36	78	134	167	
4	36	78	131	167	
4	28	93	131	167	
4	23	93	130	167	
4	18	93	130	167	
4	33	93	132	167	
4	26	93	132	167	
4	26	93	135	167	
4	17	93	135	167	
4	20	93	134	167	
4	30	93	138	167	
4	24	93	138	167	
4	20	93	134	167	
4	30	93	134	167	
4	23	93	134	167	
4	23	93	133	167	
4	18	93	132	167	
4	17	93	132	167	
4	25	93	132	167	
4	20	93	122	167	
4	23	93	122	167	
4	19	93	122	167	
4	16	93	122	167	
4	25	93	122	167	
4	30	93	122	167	
4	23	93	122	167	
4	23	93	122	167	
4	23	93	122	167	
4	25	93	122	167	
4	23	93	122	167	
4	20	93	131	167	
4	20	93	131	167	
4	19	93	122	167	
4	37	93	126	167	
4	37	93	124	167	
4	37	93	114	167	
4	37	93	115	167	
4	40	93	115	167	
4	40	93	113	167	
4	39	93	112	167	
4	37	93	113	167	
4	39	93	114	167	
4	44	93	113	167	
4	37	93	113	167	
4	37	93	113	167	
4	33	93	113	167	
4	26	93	113	167	
4	17	93	122	167	
4	17	93	122	167	
4	19	93	122	167	
4	21	93	122	167	
4	28	93	122	167	
4	28	93	122	167	
4	23	93	122	167	
4	37	93	122	167	
4	37	93	122	167	
4	45	93	122	167	
4	37	93	122	167	
4	37	93	122	167	
4	26	93	122	167	
4	30	93	122	167	
4	35	93	122	167	
4	35	93	122	167	
4	16	93	122	167	
4	8	93	130	167	
4	37	93	130	167	
4	36	93	122	167	
4	36	93	122	167	
4	25	93	128	167	
4	21	93	130	167	
4	28	93	134	167	
4	28	93	134	167	
4	31	93	133	167	
4	37	93	128	167	
4	37	93	122	167	
4	44	93	131	167	
4	44	93	131	167	
4	39	93	133	167	
4	37	93	135	167	
4	37	93	135	167	
4	28	93	132	167	
4	23	93	134	167	
4	23	93	141	167	
4	30	93	132	167	
4	19	93	134	167	
4	19	93	141	167	
4	26	93	135	167	
4	25	93	130	167	
4	35	93	135	167	
4	35	93	131	167	
4	37	93	122	167	
4	33	93	122	167	
4	37	93	122	167	
4	31	93	122	167	
4	31	93	122	167	
4	39	93	122	167	
4	36	93	122	167	
4	37	93	122	167	
4	23	93	122	167	
4	33	93	122	167	
4	20	93	122	167	
4	20	93	122	167	
4	21	93	134	167	
4	20	93	124	167	
4	18	93	124	167	
4	28	93	122	167	
4	24	93	122	167	
4	25	93	122	167	
4	26	93	122	167	
4	26	93	122	167	
4	26	93	122	167	
4	24	93	122	167	
4	19	93	122	167	
4	19	93	122	167	
4	30	93	122	167	
4	33	93	122	167	
4	23	93	122	167	
4	26	93	122	167	
4	19	93	122	167	
4	18	93	122	167	
4	18	93	122	167	
4	18	93	122	167	
4	36	93	122	167	
4	36	93	122	167	
4	36	93	122	167	
4	35	93	122	167	
4	35	93	122	167	
4	24	93	122	167	
4	26	93	122	167	
4	33	93	122	167	
4	24	93	122	167	
4	24	93	122	167	
4	26	93	122	167	
4	33	93	122	167	
4	37	93	122	167	
4	44	93	122	167	
4	23	93	122	167	
4	17	93	130	167	
4	24	93	132	167	
4	23	93	138	167	
4	25	93	130	167	
4	24	93	122	167	
4	24	93	130	167	
4	30	93	122	167	
4	20	93	122	167	
4	21	93	122	167	
4	21	93	122	167	
4	28	93	122	167	
4	28	93	122	167	
4	28	93	122	167	
4	19	93	122	167	
4	17	93	122	167	
4	17	93	122	167	
4	18	93	122	167	
4	20	93	122	167	
4	20	93	122	167	
4	33	93	122	167	
4	44	93	122	167	
4	39	93	122	167	
4	40	93	122	167	
4	45	93	122	167	
4	40	93	122	167	
4	40	93	122	167	
4	21	93	122	167	
4	37	93	122	167	
4	40	93	122	167	
4	37	93	122	167	
4	31	93	126	167	
4	40	93	130	167	
4	35	93	130	167	
4	36	93	138	167	
4	31	93	134	167	
4	21	93	135	167	
4	18	93	135	167	
4	18	93	135	167	
4	19	93	128	167	
4	12	93	128	167	
4	19	93	128	167	
4	12	93	128	167	
4	18	93	138	167	
4	40	93	135	167	
4	33	93	135	167	
4	25	93	134	167	
4	25	93	122	167	
4	28	93	122	167	
4	17	93	122	167	
4	21	93	122	167	
4	21	93	122	167	
4	35	93	122	167	
4	35	93	122	167	
4	33	93	122	167	
4	24	93	122	167	
4	26	93	122	167	
4	26	93	130	166	
4	18	93	130	166	
4	0	93	130	167	
4	8	93	130	167	
4	19	93	130	167	
4	19	93	122	167	
4	17	93	131	167	
4	17	93	135	167	
4	31	93	122	167	
4	30	93	122	167	
4	25	93	122	167	
4	25	93	122	167	
4	20	93	122	167	
4	35	93	122	167	
4	18	93	122	167	
4	16	93	122	167	
4	12	93	122	167	
4	12	93	122	167	
4	8	93	131	167	
4	12	93	131	167	
4	12	93	133	167	
4	16	93	138	167	
4	24	93	134	167	
4	16	93	130	167	
4	26	93	134	167	
4	20	93	130	167	
4	20	93	130	167	
4	36	93	138	167	
4	31	93	132	167	
4	28	93	132	167	
4	20	93	141	167	
4	25	93	141	167	
4	25	93	141	167	
4	35	93	131	167	
4	23	93	141	167	
4	23	93	141	167	
4	31	93	131	167	
4	31	93	132	167	
4	35	93	124	167	
4	30	93	128	167	
4	31	93	128	167	
4	31	93	135	167	
4	40	93	135	167	
4	37	93	131	167	
4	37	93	131	167	
4	30	93	133	167	
4	30	93	133	167	
4	36	93	133	167	
4	36	93	141	167	
4	35	93	138	167	
4	35	93	138	167	
4	18	93	131	167	
4	18	93	131	167	
4	19	93	135	167	
4	19	93	132	167	
4	16	93	122	167	
4	35	93	122	167	
4	35	93	122	167	
4	35	93	122	167	
4	39	93	122	167	
4	39	93	122	167	
4	37	93	122	167	
4	31	93	122	167	
4	33	93	122	167	
4	35	93	122	167	
4	35	93	122	167	
4	35	93	122	167	
4	30	93	122	167	
4	39	93	122	167	
4	31	93	122	167	
4	31	93	122	167	
4	31	93	131	167	
4	31	93	131	167	
4	40	93	138	167	
4	36	93	141	167	
4	36	93	135	167	
4	28	93	132	167	
4	18	93	132	167	
4	20	93	128	167	
4	21	93	130	167	
4	23	93	122	167	
4	28	93	122	167	
4	28	93	122	167	
4	28	93	122	167	
4	35	93	114	167	
4	33	93	114	167	
4	39	93	114	167	
4	30	93	114	167	
4	40	93	114	167	
4	36	93	114	167	
4	18	93	113	167	
4	18	93	113	167	
4	12	89	113	167	
4	19	93	122	167	
4	16	93	122	167	
4	7	93	113	167	
4	7	93	113	167	
4	12	93	122	167	
4	17	93	122	167	
4	0	93	122	167	
4	0	93	122	167	
4	8	93	122	167	
4	8	93	113	167	
4	8	93	122	167	
4	8	93	122	167	
4	26	93	122	167	
4	35	93	122	167	
4	45	93	122	167	
4	45	93	122	167	
4	35	93	122	167	
4	36	93	122	167	
4	35	93	122	167	
4	35	93	130	167	
4	39	93	138	167	
4	39	93	124	167	
4	40	93	124	167	
4	40	93	131	167	
4	31	93	130	167	
4	23	93	141	167	
4	23	93	141	167	
4	36	93	141	167	
4	35	93	141	167	
4	40	93	141	167	
4	39	93	133	167	
4	39	93	133	167	
4	39	93	138	167	
4	39	93	138	167	
4	37	93	122	167	
4	37	93	122	167	
4	37	93	122	167	
4	37	93	122	167	
4	37	93	122	167	
4	40	93	122	167	
4	40	93	122	167	
4	37	93	122	167	
4	37	93	122	167	
4	37	93	122	167	
4	35	93	122	167	
4	36	93	122	167	
4	35	93	122	167	
4	40	93	122	167	
4	12	93	122	167	
4	12	93	122	167	
4	40	93	122	167	
4	30	93	122	167	
4	28	93	122	167	
4	35	93	122	167	
4	35	93	122	167	
4	33	93	122	167	
4	37	93	122	167	
4	37	93	133	167	
4	30	93	130	167	
4	40	93	132	167	
4	39	93	122	167	
4	44	93	122	167	
4	44	93	122	167	
4	37	93	122	167	
4	39	93	122	167	
4	39	93	122	167	
4	39	93	122	167	
4	39	93	122	167	
4	28	93	122	167	
4	40	93	122	167	
4	28	93	122	167	
4	25	93	122	167	
4	21	93	122	167	
4	21	93	122	167	
4	20	93	122	167	
4	24	93	122	167	
4	21	93	122	167	
4	17	93	113	167	
4	23	93	113	167	
4	30	93	113	167	
4	25	93	113	167	
4	30	93	113	167	
4	25	93	113	167	
4	25	93	122	167	
4	12	93	122	167	
4	19	93	122	167	
4	20	93	122	167	
4	20	93	122	167	
4	25	93	122	167	
4	26	93	122	167	
4	24	93	122	167	
4	16	93	131	167	
4	17	93	132	167	
4	12	93	133	167	
4	12	93	133	167	
4	24	93	134	167	
4	24	93	132	167	
4	19	93	131	167	
4	25	93	130	167	
4	25	93	133	167	
4	45	93	131	167	
4	31	93	138	167	
4	25	93	138	167	
4	20	93	132	167	
4	25	93	134	167	
4	25	93	132	167	
4	28	93	135	167	
4	33	93	135	167	
4	33	93	135	167	
4	12	93	134	167	
4	12	93	134	167	
4	21	93	130	167	
4	26	93	135	167	
4	31	93	130	167	
4	31	93	132	167	
4	23	93	135	167	
4	18	93	135	167	
4	21	93	134	167	
4	40	93	134	167	
4	40	93	131	167	
4	40	93	130	167	
4	40	93	130	167	
4	40	93	130	167	
4	40	93	135	167	
4	40	93	132	167	
4	25	93	134	167	
4	25	93	141	167	
4	25	93	141	167	
4	25	93	130	167	
4	35	93	130	167	
4	31	93	130	167	
4	37	93	130	167	
4	35	93	130	167	
4	37	93	130	167	
4	39	93	130	167	
4	39	93	113	167	
4	39	93	113	167	
4	39	93	113	167	
4	21	93	113	167	
4	18	93	113	167	
4	28	93	113	167	
4	28	93	122	167	
4	25	93	122	167	
4	21	93	122	167	
4	21	93	122	167	
4	24	93	122	167	
4	21	93	130	167	
4	36	93	130	167	
4	36	93	130	167	
4	40	93	138	167	
4	21	93	130	167	
4	21	93	138	167	
4	21	93	141	167	
4	25	93	133	167	
4	16	93	133	167	
4	35	93	141	167	
4	26	93	141	167	
4	28	93	138	167	
3	39	133	167	NA 
4	39	85	134	167	
4	39	120	131	167	
3	36	141	167	NA 
3	39	141	167	NA 
4	31	45	141	167	
4	36	88	134	167	
3	40	134	167	NA 
4	19	78	134	167	
4	30	78	133	167	
4	35	78	133	167	
4	35	78	133	167	
4	30	78	138	167	
4	40	78	138	167	
4	35	78	138	167	
4	31	78	126	167	
4	31	78	131	167	
4	37	78	141	167	
4	37	73	141	167	
4	36	73	131	167	
4	30	73	124	167	
4	40	73	133	167	
4	40	73	131	167	
4	31	73	138	167	
4	25	73	133	167	
4	19	73	141	167	
4	20	73	141	167	
4	20	73	141	167	
4	17	73	141	167	
4	0	73	141	167	
4	0	73	141	167	
4	0	73	133	167	
4	8	73	133	167	
4	7	73	138	167	
4	18	73	138	167	
4	8	73	138	167	
4	12	73	138	167	
4	18	73	138	167	
4	16	73	138	167	
4	25	73	138	167	
4	35	73	115	167	
4	35	73	112	167	
4	39	73	112	167	
4	39	73	114	167	
4	30	73	114	167	
4	35	73	122	167	
4	35	73	122	167	
4	39	78	122	160	
4	37	78	113	145	
4	44	78	112	157	
4	44	78	102	114	
4	40	73	141	159	
4	26	73	134	153	
4	33	73	134	153	
4	30	73	134	143	
4	30	73	122	143	
4	40	73	122	170	
4	30	73	122	145	
4	21	73	122	152	
4	31	73	122	148	
4	39	73	122	151	
4	39	78	122	148	
4	26	78	122	165	
4	17	78	122	156	
4	24	78	122	167	
4	8	73	122	167	
4	8	73	122	167	
4	26	73	115	167	
4	26	73	115	167	
4	36	73	134	167	
4	33	73	131	167	
4	33	73	132	153	
4	20	78	134	161	
4	60	73	132	162	
4	60	73	122	157	
4	60	73	122	154	
4	60	73	122	155	
4	60	73	122	166	
4	60	73	112	166	
4	60	78	114	166	
4	60	78	114	167	
4	62	78	122	167	
4	62	73	122	167	
4	62	73	141	167	
4	62	73	138	167	
4	62	73	126	167	
4	62	73	134	167	
4	62	73	134	167	
4	62	73	133	167	
4	62	73	133	167	
4	62	73	128	167	
4	62	73	133	167	
4	62	78	128	167	
4	62	78	128	167	
4	62	73	134	167	
4	62	73	134	167	
4	62	73	128	167	
4	62	73	128	167	
4	62	78	128	166	
4	62	78	132	166	
4	62	78	135	166	
4	62	78	135	157	
4	62	78	134	149	
4	39	73	138	149	
4	37	73	141	159	
4	37	73	141	165	
4	33	73	131	167	
4	35	73	130	167	
4	35	73	130	167	
4	30	73	134	167	
4	37	78	138	167	
4	36	78	138	167	
4	36	73	138	167	
4	36	73	138	167	
4	40	78	138	167	
4	20	78	112	167	
4	21	78	112	167	
4	28	78	112	167	
4	21	78	114	167	
4	20	78	114	167	
4	30	73	131	167	
4	28	73	128	167	
4	37	73	128	167	
4	40	73	128	167	
4	37	73	131	167	
4	39	73	131	167	
4	39	73	130	167	
4	39	73	130	167	
4	39	73	130	167	
4	17	73	135	167	
4	12	78	132	167	
4	12	78	132	167	
4	12	78	135	167	
4	21	78	141	167	
4	16	78	133	167	
4	25	78	133	167	
4	25	78	141	167	
4	25	78	138	167	
4	17	73	141	167	
4	23	73	138	167	
4	25	73	138	167	
4	20	73	138	167	
4	20	73	135	167	
4	25	73	131	167	
4	25	73	122	167	
4	25	73	122	167	
4	28	73	130	167	
4	18	73	138	167	
4	17	73	133	167	
4	39	73	130	167	
4	39	73	122	167	
4	39	73	122	167	
4	23	73	114	167	
4	35	73	115	167	
4	25	73	114	167	
4	33	73	113	167	
4	33	73	115	167	
4	35	73	115	167	
4	39	73	115	167	
4	39	73	115	167	
4	39	73	115	167	
4	35	73	115	167	
4	19	73	113	167	
4	16	73	113	167	
4	18	73	113	167	
4	24	73	113	167	
4	20	73	113	167	
4	20	73	113	167	
4	23	73	113	167	
4	12	73	113	167	
4	12	73	113	167	
4	8	73	112	167	
4	12	73	112	167	
4	12	73	112	167	
4	30	73	114	167	
4	30	73	115	167	
4	30	73	115	167	
4	24	78	114	167	
4	37	78	122	167	
4	26	78	122	167	
4	17	78	122	167	
4	18	78	122	167	
4	40	78	122	167	
4	40	78	122	167	
4	40	78	113	167	
4	40	78	113	167	
4	35	78	113	167	
4	36	78	113	167	
4	30	78	122	167	
4	37	73	113	167	
4	35	73	122	167	
4	25	73	122	167	
4	19	73	130	167	
4	25	73	133	167	
4	25	73	134	167	
4	18	73	134	167	
4	25	73	133	167	
4	31	73	132	167	
4	25	73	122	167	
4	7	73	122	161	
4	12	73	122	161	
4	8	73	122	161	
4	8	78	122	145	
4	8	78	122	145	
4	16	78	97	122	
4	26	78	103	122	
4	26	78	122	161	
4	36	78	122	161	
4	36	78	122	164	
4	39	73	122	159	
4	39	73	122	151	
4	37	73	115	144	
4	35	73	122	152	
4	35	78	126	166	
4	36	73	130	166	
4	19	73	130	161	
4	25	73	135	156	
4	19	73	135	157	
4	31	73	141	150	
4	31	73	141	158	
4	31	73	141	167	
4	30	73	141	167	
4	17	73	141	167	
4	17	73	141	167	
4	21	73	141	167	
4	21	73	135	161	
4	26	73	133	162	
4	37	73	141	149	
4	39	73	141	152	
4	39	73	135	152	
4	30	73	135	150	
4	17	73	133	158	
4	12	73	133	149	
4	7	73	130	148	
4	0	73	122	167	
4	7	73	122	167	
4	7	73	130	167	
4	7	73	128	167	
4	12	73	122	167	
4	20	73	122	167	
4	19	73	122	167	
4	19	73	122	166	
4	28	73	122	158	
4	35	73	122	166	
4	35	73	122	166	
4	39	73	122	166	
4	37	73	122	166	
4	39	73	113	166	
4	30	73	113	167	
4	24	73	113	167	
4	26	73	113	167	
4	36	73	113	167	
4	45	73	113	167	
4	35	73	113	167	
4	44	73	113	167	
4	44	73	113	167	
4	35	73	113	167	
4	16	73	113	167	
4	7	73	113	167	
4	7	73	113	167	
4	16	73	122	167	
4	40	73	122	167	
4	31	73	122	161	
4	31	73	122	161	
4	33	73	122	166	
4	33	73	122	166	
4	40	73	133	166	
4	36	73	134	167	
4	26	73	128	167	
4	35	73	128	167	
4	30	73	114	167	
4	30	73	113	167	
4	30	73	113	167	
4	28	73	115	167	
4	26	73	115	167	
4	19	73	114	167	
4	23	73	114	167	
4	30	73	114	167	
4	21	73	114	167	
4	25	73	122	167	
4	25	73	122	167	
4	25	73	122	167	
4	31	73	122	167	
4	37	73	115	167	
4	37	73	114	167	
4	35	73	115	167	
4	33	73	131	167	
4	39	73	131	167	
4	39	73	131	167	
4	35	73	131	167	
4	30	73	141	167	
4	39	73	141	167	
4	45	73	135	167	
4	19	73	135	167	
4	19	73	130	167	
4	24	73	122	167	
4	25	73	122	167	
4	33	78	122	167	
4	40	78	134	167	
4	40	78	134	167	
4	37	78	141	167	
4	33	78	141	167	
4	35	78	141	167	
4	26	73	134	167	
4	24	73	132	167	
4	24	73	122	167	
4	18	73	122	167	
4	12	73	113	167	
4	18	73	113	167	
4	28	73	113	167	
4	28	73	122	167	
4	30	73	122	167	
4	30	73	122	167	
4	30	73	122	167	
4	39	73	122	167	
4	37	73	114	167	
4	39	73	114	167	
4	31	73	114	167	
4	25	73	113	167	
4	25	73	113	167	
4	31	78	113	167	
4	39	78	113	167	
4	39	78	113	167	
4	18	78	113	167	
4	35	73	112	167	
4	36	73	112	167	
4	36	73	112	167	
4	37	73	114	167	
4	37	73	113	167	
4	25	73	113	167	
4	25	73	122	167	
4	25	73	112	167	
4	25	73	122	167	
4	16	73	122	167	
4	30	73	122	167	
4	25	73	122	167	
4	25	73	122	167	
4	18	73	122	167	
4	16	73	134	167	
4	8	73	141	167	
4	8	73	141	167	
4	16	73	138	167	
4	23	73	135	167	
4	35	73	141	167	
4	35	73	131	167	
4	7	73	134	167	
4	17	73	134	167	
4	23	73	130	167	
4	25	73	130	167	
4	25	73	130	167	
4	24	73	130	167	
4	24	73	126	167	
4	12	73	130	167	
4	16	73	135	167	
4	19	73	130	167	
4	21	73	138	167	
4	21	73	132	167	
4	26	73	134	167	
4	30	73	134	167	
4	25	73	128	167	
4	25	73	122	167	
4	33	73	132	167	
4	16	73	132	167	
4	25	73	138	167	
4	28	73	141	167	
4	33	73	131	167	
4	25	73	131	167	
4	21	73	133	167	
4	21	73	130	167	
4	25	73	132	167	
4	36	73	138	167	
4	26	73	138	167	
4	31	73	138	167	
4	35	73	138	167	
4	37	78	138	167	
4	37	73	138	167	
4	40	73	134	167	
4	40	73	135	167	
4	40	73	135	167	
4	40	73	135	167	
4	40	73	134	167	
4	40	73	141	167	
4	39	73	141	167	
4	39	73	141	167	
4	36	73	134	167	
4	36	73	130	167	
4	36	73	138	167	
4	36	73	132	167	
4	37	73	132	167	
4	35	73	132	167	
4	37	73	135	167	
4	28	73	131	167	
4	36	73	133	167	
4	35	73	128	167	
4	35	73	132	167	
4	35	73	132	168	
4	39	73	128	164	
4	39	73	134	154	
4	39	73	131	164	
4	39	73	138	164	
4	39	73	138	167	
4	30	73	138	167	
4	19	73	135	167	
4	35	78	131	167	
4	35	78	134	167	
4	36	78	128	167	
4	37	78	141	166	
4	19	78	141	161	
4	20	78	138	160	
4	18	78	138	160	
4	7	78	138	160	
4	7	78	138	167	
4	7	78	138	167	
4	7	78	138	167	
4	17	78	141	167	
4	18	73	141	164	
4	8	73	132	155	
4	8	73	132	161	
4	8	73	133	154	
4	8	73	132	150	
4	8	73	132	157	
4	8	73	138	167	
4	8	73	138	167	
4	16	73	138	167	
4	16	73	138	167	
4	39	73	138	167	
4	39	73	134	167	
4	35	73	134	167	
4	23	73	135	167	
4	23	73	135	167	
4	23	73	134	167	
4	23	73	130	167	
4	12	73	131	167	
4	12	73	130	167	
4	7	73	130	167	
4	7	73	122	167	
4	0	73	122	167	
4	0	73	122	167	
4	0	73	122	167	
4	0	73	122	167	
4	39	73	115	167	
4	39	73	113	167	
4	39	73	113	167	
4	36	73	113	167	
4	35	78	113	167	
4	25	78	113	167	
4	35	78	113	167	
4	36	73	130	167	
4	40	73	130	167	
4	40	73	135	167	
4	40	73	126	167	
4	36	78	128	167	
4	21	73	131	167	
4	21	73	131	167	
4	21	73	131	167	
4	26	73	122	167	
4	30	73	122	167	
4	30	73	122	167	
4	30	73	133	167	
4	30	73	133	167	
4	39	73	133	167	
4	40	73	134	167	
4	35	73	134	167	
4	35	78	132	167	
4	31	78	134	167	
4	36	78	138	167	
4	37	78	131	167	
4	31	78	128	167	
4	23	78	130	167	
4	17	78	130	167	
4	17	78	130	167	
4	18	78	130	167	
4	18	78	130	167	
4	18	78	113	167	
4	17	78	113	167	
4	19	78	113	167	
4	23	78	113	167	
4	21	73	113	167	
4	17	73	113	167	
4	17	73	112	167	
4	17	73	112	167	
4	39	73	122	167	
4	35	73	130	167	
4	28	73	130	167	
4	36	73	122	167	
4	33	73	122	167	
4	39	73	122	167	
4	26	73	122	167	
4	17	73	114	167	
4	25	73	126	167	
4	39	73	138	167	
4	39	73	138	167	
4	31	73	138	167	
4	35	73	141	167	
4	35	73	131	167	
4	35	73	131	165	
4	24	73	138	165	
4	26	73	141	165	
4	25	73	133	165	
4	26	73	138	164	
4	17	73	133	166	
4	8	73	133	167	
4	8	73	135	167	
4	16	73	135	167	
4	19	73	134	167	
4	21	73	132	167	
4	16	73	132	167	
4	25	73	130	167	
4	39	73	134	167	
4	21	73	122	167	
4	30	73	131	167	
4	20	73	122	167	
4	19	73	122	167	
4	19	73	122	167	
4	24	73	122	167	
4	24	73	130	167	
4	8	73	122	167	
4	7	73	122	167	
4	7	73	130	167	
4	7	73	130	167	
4	8	73	133	167	
4	12	73	133	167	
4	7	73	133	167	
4	7	73	134	167	
4	0	73	134	167	
4	0	73	141	167	
4	0	73	141	167	
4	0	73	141	167	
4	0	73	138	167	
4	0	78	138	167	
4	0	78	113	167	
4	28	78	122	167	
4	25	78	122	167	
4	20	78	128	167	
4	26	73	124	167	
4	35	73	124	167	
4	44	73	132	167	
4	44	73	124	167	
4	35	73	115	167	
4	40	73	115	167	
4	40	78	122	167	
4	33	78	130	167	
4	31	78	130	167	
4	25	78	130	167	
4	23	78	132	167	
4	23	78	134	167	
4	23	78	122	167	
4	33	78	128	167	
4	24	78	134	167	
4	24	78	141	167	
4	24	78	141	167	
4	36	78	141	167	
4	24	78	122	167	
4	33	78	122	167	
4	40	78	128	167	
4	36	78	133	167	
4	36	78	138	167	
4	36	78	135	167	
4	36	78	114	167	
4	25	78	114	167	
4	25	78	114	167	
4	25	78	113	167	
4	26	78	113	167	
4	12	78	113	167	
4	23	78	113	167	
4	30	73	113	167	
4	39	73	122	167	
4	39	73	122	167	
4	25	73	122	167	
4	37	73	130	167	
4	35	73	132	167	
4	33	73	126	167	
4	33	73	126	167	
4	30	73	124	167	
4	44	73	126	167	
4	44	73	131	167	
4	24	73	126	167	
4	25	73	134	167	
4	19	73	130	167	
4	37	73	130	167	
4	39	73	135	167	
4	45	73	135	167	
4	35	73	133	167	
4	36	73	132	167	
4	33	73	130	167	
4	28	73	138	151	
4	19	73	131	151	
4	19	73	130	161	
4	30	73	122	163	
4	37	73	130	161	
4	37	73	138	162	
4	37	73	138	163	
4	21	73	130	157	
4	21	73	122	150	
4	12	73	115	145	
4	19	73	122	152	
4	24	73	122	160	
4	21	73	122	158	
