snp	 s0	s1	s2	s3	
4	21	73	133	167	
4	21	73	133	167	
4	17	73	128	167	
4	31	73	124	167	
4	30	73	114	167	
4	40	73	114	167	
4	36	73	114	167	
4	39	73	113	167	
4	39	73	113	167	
4	39	73	113	167	
4	37	73	113	167	
4	36	78	113	167	
4	33	78	113	167	
4	36	73	115	167	
4	36	73	114	167	
4	30	73	114	167	
4	39	73	114	167	
4	39	73	114	167	
4	39	73	114	167	
4	30	73	113	167	
4	36	78	114	167	
4	31	78	114	167	
4	31	78	113	167	
4	33	78	122	167	
4	30	78	130	167	
4	28	78	138	167	
4	31	78	138	167	
4	28	78	138	167	
4	21	78	134	167	
4	28	78	126	167	
4	16	78	126	167	
4	23	73	134	166	
4	23	73	134	166	
4	31	73	138	165	
4	28	73	131	153	
4	24	73	134	148	
4	31	73	141	152	
4	24	73	138	157	
4	40	73	138	163	
4	25	73	133	160	
4	25	73	135	160	
4	35	73	135	165	
4	19	78	141	161	
4	19	78	141	160	
4	19	78	141	160	
4	24	78	131	153	
4	36	78	133	165	
4	28	78	132	165	
4	37	78	132	165	
4	39	78	132	165	
4	37	78	132	158	
4	25	78	130	144	
4	25	73	132	152	
4	35	73	132	158	
4	30	73	130	152	
4	40	73	130	167	
4	40	73	130	167	
4	36	78	130	167	
4	36	78	130	167	
4	25	78	131	167	
4	25	78	131	167	
4	33	78	135	167	
4	25	73	135	167	
4	25	73	122	167	
4	21	73	122	167	
4	19	73	130	157	
4	21	73	130	150	
4	21	73	130	149	
4	20	73	122	159	
3	20	73	122	NA 
4	12	73	122	159	
4	12	73	132	159	
4	30	73	135	159	
4	30	73	128	161	
4	18	73	130	159	
4	8	78	130	162	
4	0	78	130	162	
4	7	73	138	159	
4	12	73	138	162	
4	28	73	133	159	
4	19	73	133	167	
4	19	73	135	167	
4	19	73	130	167	
4	33	73	130	167	
4	33	73	134	167	
4	24	73	134	167	
4	17	73	135	167	
4	8	73	133	167	
4	7	73	138	167	
4	0	73	138	167	
4	0	73	138	167	
4	0	73	122	167	
4	0	73	122	167	
4	0	73	122	167	
4	0	73	130	167	
4	0	73	130	167	
4	0	73	122	167	
4	0	73	122	167	
4	0	73	122	167	
4	0	73	122	167	
4	7	73	122	167	
4	7	73	122	167	
4	12	73	128	167	
4	20	73	130	167	
4	20	73	130	167	
4	19	73	130	167	
4	19	73	122	165	
4	16	73	122	161	
4	19	78	130	149	
4	30	73	126	149	
4	24	73	126	159	
4	24	73	134	152	
4	19	73	134	159	
4	17	73	130	167	
4	33	73	135	167	
4	26	73	135	167	
4	16	73	134	167	
4	26	73	134	167	
4	33	73	134	167	
4	25	73	135	167	
4	21	73	135	167	
4	31	73	135	167	
4	39	73	135	167	
4	35	78	135	167	
4	36	78	131	166	
4	20	78	133	166	
4	20	73	135	166	
4	24	73	135	166	
4	26	73	138	166	
4	18	73	138	166	
4	16	73	130	166	
4	25	73	130	167	
4	33	73	130	167	
4	31	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	35	73	130	167	
4	31	73	130	167	
4	39	73	133	167	
4	37	73	133	166	
4	37	73	135	166	
4	37	73	135	166	
4	37	73	135	167	
4	39	73	134	167	
4	39	73	134	167	
4	37	73	141	167	
4	36	73	141	167	
4	30	73	141	166	
4	30	73	141	166	
4	17	73	141	166	
4	17	73	141	166	
4	12	73	141	166	
4	20	73	141	166	
4	21	73	132	166	
4	21	73	132	166	
4	21	73	130	166	
4	25	73	130	166	
4	7	73	130	167	
4	7	73	130	167	
4	7	73	130	167	
4	7	73	122	167	
4	7	73	132	167	
4	7	73	122	166	
4	8	73	122	166	
4	8	73	131	166	
4	8	73	131	166	
4	7	73	141	167	
4	17	78	138	167	
4	17	78	132	167	
4	12	78	138	167	
4	19	78	138	167	
4	19	78	135	167	
4	19	78	130	167	
4	19	73	141	167	
4	18	73	138	167	
4	8	73	138	167	
4	0	73	133	167	
4	0	73	141	167	
4	0	73	141	167	
4	0	73	141	167	
4	0	73	134	167	
4	0	73	134	167	
4	0	73	134	167	
4	0	73	135	167	
4	0	73	115	167	
4	0	73	115	167	
4	0	73	115	167	
4	12	73	134	167	
4	16	73	134	167	
4	23	73	134	167	
4	36	73	134	167	
4	35	73	133	167	
4	28	73	131	167	
4	35	73	131	167	
4	30	73	138	167	
4	30	73	141	167	
4	26	73	141	167	
4	26	73	141	167	
4	23	73	141	167	
4	17	73	138	167	
4	19	73	132	167	
4	20	73	130	167	
4	36	73	135	167	
4	31	73	135	167	
4	24	73	135	167	
4	26	73	134	167	
4	36	73	138	167	
4	31	73	130	167	
4	21	73	130	167	
4	39	73	130	167	
4	39	73	130	167	
4	40	73	132	167	
4	40	73	122	167	
4	40	73	122	167	
4	40	73	131	167	
4	40	73	138	167	
4	31	73	141	167	
4	40	78	138	167	
4	36	78	138	167	
4	33	73	138	167	
4	23	73	138	167	
4	19	73	141	167	
4	19	73	131	167	
4	26	73	131	167	
4	26	73	130	167	
4	20	73	131	167	
4	35	73	135	167	
4	30	73	131	167	
4	35	73	126	167	
4	40	73	126	167	
4	31	73	134	167	
4	31	73	141	167	
4	36	78	141	167	
4	39	78	141	167	
4	36	78	141	167	
4	36	73	141	167	
4	37	73	141	167	
4	39	73	141	167	
4	39	73	131	167	
4	39	73	134	167	
4	40	73	131	167	
4	40	73	138	167	
4	40	73	132	167	
4	35	73	130	167	
4	28	73	130	167	
4	28	73	122	167	
4	31	73	122	167	
4	37	73	122	167	
4	30	73	122	167	
4	28	73	122	167	
4	16	73	122	167	
4	16	73	115	167	
4	16	78	130	167	
4	25	78	130	167	
4	25	78	135	167	
4	23	78	132	167	
4	23	78	122	167	
4	24	78	122	167	
4	21	78	122	167	
4	25	78	122	167	
4	21	78	131	167	
4	17	78	130	167	
4	18	78	134	167	
4	18	78	133	167	
4	8	78	133	167	
4	8	78	133	167	
4	8	78	133	167	
4	7	78	131	167	
4	7	78	131	167	
4	39	78	122	167	
4	37	78	122	167	
4	37	78	130	167	
4	37	73	122	167	
4	37	73	132	167	
4	26	73	131	167	
4	20	73	132	167	
4	12	73	132	167	
4	12	73	126	167	
4	12	73	124	167	
4	16	73	128	167	
4	24	73	113	167	
4	24	73	113	167	
4	12	73	122	167	
4	17	73	122	167	
4	28	73	122	167	
4	37	73	122	167	
4	35	73	122	167	
4	37	73	122	167	
4	37	73	122	167	
4	36	78	122	167	
4	25	73	122	167	
4	25	73	122	167	
4	24	73	122	167	
4	20	73	122	167	
4	20	73	122	167	
4	26	73	122	167	
4	25	73	122	167	
4	37	78	122	167	
4	40	78	122	167	
4	33	78	122	167	
4	30	78	122	167	
4	21	78	122	167	
4	18	78	122	167	
4	18	78	122	167	
4	17	73	122	167	
4	25	73	122	167	
4	26	73	122	167	
4	35	73	122	167	
4	33	73	122	167	
4	35	73	132	167	
4	35	73	122	167	
4	33	73	122	167	
4	35	73	122	167	
4	35	73	122	167	
4	26	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	24	73	122	167	
4	12	73	122	167	
4	12	73	122	167	
4	19	73	122	167	
4	12	73	122	167	
4	17	73	122	167	
4	24	73	122	167	
4	28	73	122	167	
4	44	73	122	167	
4	45	73	122	167	
4	37	73	122	167	
4	33	73	122	167	
4	23	73	122	166	
4	33	73	122	166	
4	8	73	122	166	
4	8	73	122	167	
4	0	73	122	167	
4	0	73	122	167	
4	21	73	122	167	
4	31	73	122	167	
4	39	73	122	167	
4	35	73	122	167	
4	33	73	122	167	
4	23	73	122	167	
4	20	73	122	167	
4	30	73	132	167	
4	40	73	133	167	
4	40	73	126	167	
4	36	73	126	167	
4	35	73	138	167	
4	35	73	131	167	
4	35	73	133	167	
4	35	73	133	167	
4	35	73	133	167	
4	30	73	126	167	
4	35	73	124	167	
4	21	73	135	167	
4	23	73	130	167	
4	23	73	130	167	
4	24	73	122	167	
4	16	73	122	167	
4	20	73	122	167	
4	30	78	122	167	
4	33	78	122	167	
4	25	78	122	167	
4	28	73	122	167	
4	25	73	122	167	
4	17	73	122	167	
4	25	73	112	167	
4	20	73	113	167	
4	28	73	113	167	
4	28	73	122	167	
4	28	73	122	167	
4	17	73	122	167	
4	44	73	122	167	
4	44	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	39	78	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	44	73	122	167	
4	40	73	122	167	
4	26	73	122	167	
4	12	78	122	167	
4	8	78	122	167	
4	8	78	130	167	
4	8	73	130	167	
4	8	73	132	167	
4	21	73	115	167	
4	24	73	115	167	
4	35	73	115	167	
4	37	73	115	167	
4	26	73	114	167	
4	40	78	114	167	
4	39	78	114	167	
4	37	78	114	167	
4	39	73	114	167	
4	39	78	114	167	
4	39	78	122	167	
4	39	78	122	167	
4	37	78	122	167	
4	37	78	122	167	
4	37	78	122	167	
4	21	78	122	167	
4	21	78	122	167	
4	17	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	18	78	122	167	
4	28	73	122	167	
4	18	73	122	167	
4	18	73	122	167	
4	24	73	122	167	
4	7	73	122	167	
4	7	73	122	167	
4	16	73	122	167	
4	16	73	122	167	
4	16	73	122	167	
4	19	73	122	167	
4	12	73	122	167	
4	30	73	122	167	
4	35	78	122	167	
4	37	73	122	167	
4	37	73	122	167	
4	37	73	122	167	
4	37	73	122	167	
4	37	78	122	167	
4	37	78	122	167	
4	37	78	122	167	
4	40	73	122	167	
4	40	73	122	167	
4	40	73	122	167	
4	28	73	122	167	
4	21	73	122	167	
4	21	73	122	167	
4	16	73	122	167	
4	8	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	78	113	167	
4	8	78	122	167	
4	12	78	122	167	
4	21	78	122	167	
4	12	78	130	167	
4	8	78	130	167	
4	0	78	122	167	
4	0	78	122	167	
4	7	78	122	167	
4	7	78	122	167	
4	7	78	122	167	
4	7	78	122	167	
4	25	73	122	167	
4	26	73	122	167	
4	35	78	122	167	
4	35	78	122	167	
4	39	78	130	167	
4	31	78	132	167	
4	20	78	133	167	
4	17	78	138	167	
4	18	78	141	167	
4	8	78	135	167	
4	8	78	130	167	
4	8	73	130	167	
4	8	73	130	167	
4	8	73	130	167	
4	12	73	133	167	
4	12	73	135	167	
4	21	73	141	167	
4	20	73	141	167	
4	12	73	135	167	
4	12	73	135	167	
4	21	73	135	167	
4	26	73	135	167	
4	19	73	135	167	
4	19	73	138	167	
4	16	73	122	167	
4	16	73	122	167	
4	18	73	122	167	
4	40	73	122	167	
4	40	73	122	167	
4	35	73	122	167	
4	35	73	122	167	
4	37	78	122	167	
4	30	78	122	167	
4	26	78	122	167	
4	26	78	122	167	
4	24	78	122	167	
4	26	78	122	167	
4	19	78	122	167	
4	25	78	122	167	
4	24	78	122	167	
4	19	78	122	167	
4	19	73	122	167	
4	20	73	122	167	
4	30	73	122	167	
4	25	73	122	167	
4	18	73	122	167	
4	8	73	122	167	
4	8	73	122	167	
4	8	73	122	167	
4	7	78	122	167	
4	7	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	73	122	167	
4	8	78	122	167	
4	16	78	122	167	
4	8	78	122	167	
4	8	73	122	167	
4	8	73	122	167	
4	16	73	122	167	
4	21	73	122	167	
4	26	73	122	167	
4	21	78	122	167	
4	19	78	122	167	
4	19	78	122	167	
4	35	73	122	167	
4	35	73	122	167	
4	36	73	122	167	
4	30	73	122	167	
4	24	78	122	167	
4	35	78	122	167	
4	28	78	122	167	
4	31	73	122	167	
4	37	73	122	167	
4	37	73	122	167	
4	36	73	122	167	
4	37	73	122	167	
4	37	73	122	167	
4	37	78	122	167	
4	37	78	122	167	
4	35	78	122	167	
4	35	78	122	167	
4	40	78	122	167	
4	40	78	122	167	
4	40	78	122	167	
4	40	78	122	167	
4	40	73	122	167	
4	31	78	122	167	
4	24	78	122	167	
4	17	78	122	167	
4	8	78	138	167	
4	17	78	130	167	
4	20	78	122	167	
4	24	78	122	167	
4	20	78	122	167	
4	20	78	122	167	
4	23	78	133	167	
4	16	78	133	167	
4	21	78	132	167	
4	21	78	133	167	
4	21	78	122	167	
4	31	78	122	167	
4	28	78	122	167	
4	35	78	122	167	
4	35	78	122	167	
4	35	78	122	167	
4	35	78	122	167	
4	35	78	122	167	
4	37	78	122	167	
4	23	78	122	167	
4	25	78	122	167	
4	35	78	122	167	
4	40	78	122	167	
4	37	78	130	167	
4	26	78	130	167	
4	26	78	131	167	
4	18	73	131	167	
4	19	78	131	167	
4	35	78	131	167	
4	36	78	130	167	
4	31	78	130	167	
4	31	73	130	167	
4	39	73	131	167	
4	39	73	122	167	
4	39	73	122	167	
4	33	73	122	167	
4	33	78	122	167	
4	21	78	122	167	
4	36	78	122	167	
4	35	78	122	167	
4	16	78	122	167	
4	12	78	122	167	
4	12	78	122	167	
4	16	78	122	167	
4	7	78	122	167	
4	7	78	122	167	
4	7	78	122	167	
4	7	78	122	167	
4	7	78	122	167	
4	24	78	122	167	
4	26	78	122	167	
4	17	78	122	167	
4	24	73	122	167	
4	16	73	122	167	
4	28	73	122	167	
4	26	73	122	167	
4	21	78	122	167	
4	20	78	122	167	
4	28	78	122	167	
4	8	73	122	167	
4	18	73	113	167	
4	18	78	113	167	
4	21	73	113	167	
4	20	73	113	167	
4	30	73	113	167	
4	30	73	113	167	
4	40	73	113	167	
4	36	73	113	167	
4	36	73	113	167	
4	20	73	115	167	
4	28	73	126	167	
4	20	73	126	167	
4	20	73	122	167	
4	16	73	122	167	
4	18	73	126	167	
4	26	73	126	167	
4	21	73	128	167	
4	18	73	128	167	
4	33	73	128	167	
4	40	73	128	167	
4	16	73	128	167	
4	16	73	124	167	
4	24	73	132	167	
4	35	73	124	167	
4	39	73	130	167	
4	39	73	122	167	
4	39	78	122	167	
4	39	78	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	30	78	122	167	
4	30	78	122	167	
4	36	78	122	167	
4	36	78	122	167	
4	36	78	122	167	
4	36	78	122	167	
4	40	78	122	167	
4	40	78	122	167	
4	40	78	122	167	
4	40	78	122	167	
4	40	78	122	167	
4	40	78	122	167	
4	60	78	122	167	
4	60	78	122	167	
4	60	78	122	167	
4	60	78	122	167	
4	60	73	122	167	
4	60	78	122	167	
4	60	78	122	167	
4	60	73	130	167	
4	60	73	128	167	
4	60	73	130	167	
4	60	73	130	167	
4	60	73	138	167	
4	60	78	132	167	
4	60	78	130	167	
4	60	78	134	167	
4	62	78	128	167	
4	62	78	122	167	
4	62	78	122	167	
4	62	78	122	167	
4	62	78	122	167	
4	62	78	122	167	
4	62	73	122	167	
4	62	78	122	167	
4	62	73	122	167	
4	62	73	112	167	
4	62	73	122	167	
4	62	73	122	167	
4	62	73	122	167	
4	60	73	122	167	
4	62	78	122	167	
4	62	78	122	167	
4	62	78	122	167	
4	62	78	122	167	
4	62	78	122	167	
4	62	73	128	167	
4	62	73	122	167	
4	62	73	122	167	
4	62	73	122	167	
4	60	73	130	167	
4	62	73	128	167	
4	62	73	135	167	
4	60	73	128	167	
4	60	73	133	167	
4	60	73	126	167	
4	60	78	126	167	
4	60	73	135	167	
4	60	73	128	167	
4	60	73	132	167	
4	60	73	128	167	
4	60	73	138	167	
4	60	73	131	167	
4	60	73	132	167	
4	62	78	132	167	
4	62	78	126	167	
4	62	78	131	167	
4	62	78	131	167	
4	17	73	131	167	
4	18	73	141	167	
4	18	78	141	167	
4	24	78	132	167	
4	28	78	132	167	
4	35	78	134	167	
4	39	78	126	167	
4	39	78	131	167	
4	35	73	131	167	
4	35	73	130	167	
4	40	73	130	167	
4	40	73	132	167	
4	40	73	132	167	
4	30	73	135	167	
4	39	73	130	167	
4	20	73	130	167	
4	24	73	133	167	
4	16	73	134	167	
4	23	73	130	167	
4	26	73	130	167	
4	40	73	132	167	
4	40	73	134	167	
4	35	73	130	167	
4	25	73	132	167	
4	25	73	131	167	
4	25	73	131	167	
4	25	73	132	167	
4	28	73	130	167	
4	30	73	130	167	
4	25	73	131	167	
4	24	73	138	167	
4	23	73	133	167	
4	25	73	130	167	
4	30	73	130	167	
4	12	73	130	167	
4	12	73	122	167	
4	8	73	122	167	
4	8	73	122	167	
4	8	73	122	167	
4	25	73	122	167	
4	25	73	122	167	
4	25	73	122	167	
4	25	73	122	167	
4	25	73	132	167	
4	19	78	132	167	
4	26	78	126	167	
4	17	78	122	167	
4	16	78	122	167	
4	17	78	122	167	
4	17	78	122	167	
4	12	78	122	167	
4	18	78	122	167	
4	18	78	122	167	
4	19	78	122	167	
4	23	78	122	167	
4	24	78	122	167	
4	24	78	122	167	
4	24	78	122	167	
4	17	78	132	167	
4	19	78	138	167	
4	36	78	135	167	
4	44	73	134	167	
4	37	73	135	167	
4	40	73	128	167	
4	35	73	141	167	
4	40	73	141	167	
4	37	73	135	167	
4	37	78	122	167	
4	37	78	122	167	
4	37	78	122	167	
4	35	78	122	167	
4	25	78	122	167	
4	25	78	122	167	
4	25	78	122	167	
4	25	78	122	167	
4	19	73	122	167	
4	24	73	122	167	
4	28	73	122	167	
4	36	73	122	167	
4	35	73	122	167	
4	20	78	122	167	
4	20	73	122	167	
4	21	73	122	167	
4	12	73	122	167	
4	12	73	122	167	
4	12	73	122	167	
4	8	73	122	167	
4	12	73	122	167	
4	20	73	122	167	
4	18	73	122	167	
4	16	78	122	167	
4	16	78	122	167	
4	17	78	122	167	
4	23	78	122	167	
4	26	73	122	167	
4	18	73	122	167	
4	20	73	122	167	
4	20	73	122	167	
4	17	73	122	167	
4	23	78	122	167	
4	26	78	122	167	
4	26	78	122	167	
4	26	78	122	167	
4	30	78	122	167	
4	24	78	122	167	
4	23	78	122	167	
4	39	78	122	167	
4	39	78	122	167	
4	39	73	122	167	
4	39	73	122	167	
4	25	73	122	167	
4	19	78	122	167	
4	36	78	122	167	
4	31	78	122	167	
4	19	78	122	167	
4	19	78	122	167	
4	25	78	122	167	
4	25	78	122	167	
4	25	78	122	167	
4	25	78	122	167	
4	31	78	122	167	
4	17	78	122	167	
4	17	78	122	167	
4	7	78	122	167	
4	24	78	122	167	
4	18	78	122	167	
4	0	73	122	167	
4	0	73	122	167	
4	0	73	122	167	
4	0	73	122	167	
4	8	73	122	167	
4	12	73	122	167	
4	12	73	122	167	
4	20	73	122	167	
4	20	73	122	167	
4	30	73	122	167	
4	25	73	122	167	
4	18	73	122	167	
4	16	73	122	167	
4	16	73	122	167	
4	19	73	122	167	
4	20	73	138	167	
4	24	73	132	167	
4	19	73	132	167	
4	16	73	141	167	
4	36	73	132	167	
4	36	73	122	167	
4	36	73	130	167	
4	35	78	130	167	
4	37	78	130	167	
4	45	78	138	167	
4	45	73	138	167	
4	40	73	133	167	
4	40	73	135	167	
4	40	73	133	167	
4	36	73	141	167	
4	40	73	138	167	
4	37	73	138	167	
4	33	78	138	167	
4	30	78	138	167	
4	26	78	138	167	
4	36	78	138	167	
4	35	78	138	167	
4	35	78	138	167	
4	39	78	138	167	
4	33	78	138	167	
4	25	78	133	167	
4	28	78	133	167	
4	25	78	141	167	
4	25	78	132	167	
4	30	78	128	167	
4	39	78	138	167	
4	33	78	130	167	
4	36	73	138	167	
4	35	73	133	167	
4	35	73	131	167	
4	36	73	131	167	
4	36	78	135	167	
4	31	78	132	167	
4	18	78	130	167	
4	18	78	122	167	
4	17	73	122	167	
4	24	73	122	167	
4	36	73	122	167	
4	37	73	122	167	
4	37	73	122	167	
4	37	73	122	167	
4	37	78	122	167	
4	40	78	122	167	
4	40	78	130	167	
4	39	78	130	167	
4	39	78	131	167	
4	36	78	131	167	
4	37	78	141	167	
4	37	78	141	167	
4	37	78	138	167	
4	37	78	130	167	
4	39	78	138	167	
4	31	78	122	167	
4	35	78	122	167	
4	25	78	122	167	
4	25	73	122	167	
4	25	73	122	167	
4	23	73	122	167	
4	23	73	122	167	
4	23	73	122	167	
4	16	73	132	167	
4	20	73	132	167	
4	20	73	134	167	
4	12	73	134	167	
4	12	73	134	167	
4	12	73	134	167	
4	25	73	134	167	
4	18	73	126	167	
4	25	73	134	167	
4	25	73	135	167	
4	24	78	135	167	
4	25	78	130	167	
4	35	73	133	167	
4	40	73	130	167	
4	39	73	135	167	
4	35	73	122	167	
4	35	73	131	167	
4	28	73	134	167	
4	30	73	131	167	
4	33	73	132	167	
4	33	78	135	167	
4	21	78	135	167	
4	20	78	133	167	
4	23	78	133	167	
4	23	73	132	167	
4	12	73	122	167	
4	12	73	122	167	
4	12	78	122	167	
4	28	78	113	167	
4	35	78	122	167	
4	39	78	122	167	
4	35	78	122	167	
4	28	78	122	167	
4	37	78	122	167	
4	39	78	122	167	
4	39	78	122	167	
4	37	78	122	167	
4	25	78	122	167	
4	25	78	122	167	
4	25	78	122	167	
4	18	78	122	167	
4	18	78	122	167	
4	20	78	122	167	
4	19	78	115	167	
4	19	78	115	167	
4	19	78	113	167	
4	21	78	113	167	
4	20	78	113	167	
4	17	78	122	167	
4	25	73	122	167	
4	25	73	122	167	
4	25	73	130	167	
4	36	73	130	167	
4	36	78	130	167	
4	36	73	135	167	
4	39	73	135	167	
4	36	78	138	167	
4	36	73	138	167	
4	33	73	130	167	
4	39	73	130	167	
4	36	78	131	167	
4	36	78	131	167	
4	36	78	130	167	
4	35	78	138	167	
4	25	78	130	167	
4	24	78	132	167	
4	20	78	122	167	
4	20	78	122	167	
4	28	73	122	167	
4	19	73	122	167	
4	20	73	122	167	
4	16	73	122	167	
4	16	73	132	167	
4	28	73	122	167	
4	25	73	122	167	
4	25	73	130	167	
4	25	73	122	167	
4	25	73	122	167	
4	21	73	122	167	
4	24	73	122	167	
4	18	73	122	167	
4	18	73	122	167	
4	28	78	114	167	
4	33	78	122	167	
4	25	78	122	167	
4	25	78	122	167	
4	23	78	122	167	
4	25	78	122	167	
4	25	78	122	167	
4	17	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	73	131	167	
4	0	73	130	167	
4	0	73	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	30	73	122	167	
4	23	73	134	167	
4	23	73	134	167	
4	23	73	134	167	
4	23	73	130	167	
4	26	73	141	167	
4	16	73	135	167	
4	25	73	135	167	
4	19	73	134	167	
4	19	73	141	167	
4	25	73	135	167	
4	25	73	130	167	
4	25	73	130	167	
4	25	73	124	167	
4	25	73	131	167	
4	25	78	141	167	
4	17	78	133	167	
4	24	78	131	167	
4	16	78	122	167	
4	21	78	122	167	
4	17	73	122	167	
4	36	73	132	167	
4	36	73	134	167	
4	36	73	135	167	
4	25	73	131	167	
4	25	73	131	167	
4	16	73	131	167	
4	16	73	128	167	
4	16	73	133	167	
4	19	73	124	167	
4	20	73	124	167	
4	20	73	134	167	
4	17	73	133	167	
4	16	73	128	167	
4	16	73	130	167	
4	28	73	132	167	
4	37	73	134	167	
4	37	73	134	167	
4	37	73	133	167	
4	37	73	134	167	
4	37	73	132	167	
4	35	73	138	167	
4	25	78	135	167	
4	28	78	141	167	
4	40	73	141	167	
4	39	78	141	167	
4	39	78	141	167	
4	36	73	130	167	
4	36	73	130	167	
4	37	73	130	167	
4	37	73	126	167	
4	21	73	126	167	
4	21	73	128	167	
4	24	73	128	167	
4	30	78	133	167	
4	30	78	131	167	
4	39	78	130	167	
4	36	78	128	167	
4	44	78	122	167	
4	25	78	122	167	
4	16	78	122	167	
4	31	78	122	167	
4	40	78	122	167	
4	30	78	122	167	
4	23	78	122	167	
4	19	78	122	167	
4	12	78	113	167	
4	16	73	113	167	
4	19	73	122	167	
4	19	73	122	167	
4	25	73	122	167	
4	25	78	122	167	
4	25	78	122	167	
4	25	78	122	167	
4	21	78	122	167	
4	25	78	122	167	
4	17	78	122	167	
4	20	78	122	167	
4	17	78	122	167	
4	8	78	122	167	
4	16	78	122	167	
4	20	78	122	167	
4	23	78	122	167	
4	40	78	112	167	
4	36	78	112	167	
4	25	78	138	167	
4	17	78	128	167	
4	8	78	126	167	
4	17	78	131	167	
4	8	78	131	167	
4	23	78	131	167	
4	23	78	128	167	
4	25	78	128	167	
4	19	78	128	167	
4	24	73	128	167	
4	40	73	122	167	
4	36	73	122	167	
4	44	73	122	167	
4	31	73	122	167	
4	31	73	131	167	
4	35	73	128	167	
4	35	73	126	167	
4	31	78	126	167	
4	39	78	126	167	
4	39	78	131	167	
4	31	78	130	167	
4	23	78	122	167	
4	21	78	122	167	
4	19	78	122	167	
4	7	78	122	167	
4	7	78	122	167	
4	0	73	122	167	
4	0	73	130	167	
4	0	73	122	167	
4	0	73	122	167	
4	0	73	126	167	
4	0	78	126	167	
4	7	78	126	167	
4	16	78	135	167	
4	24	78	141	167	
4	16	78	141	167	
4	25	78	141	167	
4	25	78	141	167	
4	25	78	141	167	
4	25	78	141	167	
4	31	78	114	167	
4	44	78	132	167	
4	44	78	122	167	
4	44	78	122	167	
4	44	78	122	167	
4	35	78	122	167	
4	40	78	122	167	
4	40	78	135	167	
4	40	78	128	167	
4	40	78	128	167	
4	39	78	134	167	
4	39	78	141	167	
4	30	78	126	167	
4	24	73	124	167	
4	24	73	128	167	
4	17	73	135	167	
4	31	73	126	167	
4	0	73	126	167	
4	8	73	130	167	
4	25	73	131	167	
4	23	78	122	167	
4	23	78	122	167	
4	33	78	122	167	
4	33	78	113	167	
4	36	73	113	167	
4	26	73	113	167	
4	12	73	113	167	
4	16	73	113	167	
4	25	78	122	167	
4	26	78	122	167	
4	20	78	122	167	
4	20	78	122	167	
4	28	78	122	167	
4	37	78	122	167	
4	45	78	122	167	
4	45	78	122	167	
4	45	78	122	167	
4	35	78	122	167	
4	25	73	122	167	
4	25	73	122	167	
4	39	73	122	167	
4	39	73	128	167	
4	35	73	113	167	
4	35	78	113	167	
4	25	78	113	167	
4	19	78	113	167	
4	12	78	113	167	
4	17	78	113	167	
4	8	78	113	167	
4	36	78	114	167	
4	39	78	114	167	
4	25	73	124	167	
4	25	73	115	167	
4	24	73	115	167	
4	23	73	115	167	
4	23	73	122	167	
4	21	73	122	167	
4	25	73	122	167	
4	39	73	122	167	
4	40	73	122	167	
4	37	73	113	167	
4	31	73	113	167	
4	25	73	134	167	
4	30	73	134	167	
4	30	73	130	167	
4	24	73	134	167	
4	24	73	141	167	
4	24	73	141	167	
4	20	73	141	167	
4	25	73	130	167	
4	8	73	130	167	
4	8	78	122	167	
4	0	78	122	167	
4	0	78	122	167	
4	0	73	122	167	
4	8	73	122	167	
4	18	73	122	167	
4	18	73	122	167	
4	31	73	122	167	
4	40	73	122	167	
4	39	73	132	167	
4	30	73	130	167	
4	25	78	126	167	
4	35	78	122	167	
4	33	78	122	167	
4	28	73	122	167	
4	12	73	122	167	
4	19	73	122	167	
4	20	73	122	167	
4	25	73	122	167	
4	35	73	122	167	
4	18	73	122	167	
4	24	73	122	167	
4	31	78	122	167	
4	31	78	122	167	
4	39	78	122	167	
4	39	78	122	167	
4	31	78	122	167	
4	33	78	122	167	
4	20	78	122	167	
4	21	78	122	167	
4	25	78	122	167	
4	23	78	122	167	
4	23	78	122	167	
4	35	78	122	167	
4	44	78	122	167	
4	44	78	122	167	
4	44	78	122	167	
4	44	78	122	167	
4	44	78	122	167	
4	44	73	122	167	
4	44	73	122	167	
4	44	78	122	167	
4	39	78	122	167	
4	25	78	122	167	
4	17	78	122	167	
4	17	78	122	167	
4	24	78	122	167	
4	19	73	122	167	
4	25	73	122	167	
4	25	73	122	167	
4	16	73	122	167	
4	24	73	122	167	
4	25	73	122	167	
4	25	73	122	167	
4	25	73	133	167	
4	25	73	133	167	
4	21	73	130	167	
4	19	73	130	167	
